Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
AUR,"Aurora Innovation, Inc.",5.96,0.31,5.49,13159000,25125000,10242000000,2025-08-05T08:17:57.178469
IMPUY,Impala Platinum Holdings Limited,9.77,0.18,1.88,22420,391012,8791000000,2025-08-05T08:17:57.178469
ICL,ICL Group Ltd,6.02,-0.14,-2.27,930331,733635,7800000000,2025-08-05T08:17:57.178469
LYSCF,Lynas Rare Earths Limited,7.41,0.43,6.16,6285,78417,7061000000,2025-08-05T08:17:57.178469
LYSDY,Lynas Rare Earths Limited,7.48,0.4,5.65,52831,294911,7019000000,2025-08-05T08:17:57.178469
COMP,"Compass, Inc.",8.24,0.42,5.37,9455000,7966000,4182000000,2025-08-05T08:17:57.178469
TCCPY,"TechnoPro Holdings, Inc.",6.72,0.18,2.75,6082,27191,3538000000,2025-08-05T08:17:57.178469
ORLA,Orla Mining Ltd.,9.96,0.44,4.62,843136,1568000,3205000000,2025-08-05T08:17:57.178469
SAND,Sandstorm Gold Ltd.,9.65,0.22,2.33,6061000,6646000,2865000000,2025-08-05T08:17:57.178469
FSM,Fortuna Mining Corp.,6.71,0.32,5.01,8372000,15296000,2102000000,2025-08-05T08:17:57.178469
UUUU,Energy Fuels Inc.,9.72,0.87,9.83,7827000,12293000,1911000000,2025-08-05T08:17:57.178469
NVTS,Navitas Semiconductor Corporation,8.05,0.09,1.13,28546000,46434000,1504000000,2025-08-05T08:17:57.178469
YALA,Yalla Group Limited,7.98,0.43,5.7,581945,761333,1268000000,2025-08-05T08:17:57.178469
CYFRF,Sol Strategies Inc.,7.44,6.56,745.68,178008,171634,1096000000,2025-08-05T08:17:57.178469
RCAT,"Red Cat Holdings, Inc.",8.83,0.63,7.68,5323000,9153000,666359000,2025-08-05T08:17:57.178469
LICN,Lichen International Limited,5.61,1.82,48.03,2210000,634983,218229000,2025-08-05T08:17:57.178469
OSS,"One Stop Systems, Inc.",5.1,0.17,3.45,192726,437874,107684000,2025-08-05T08:17:57.178469
LINK,"Interlink Electronics, Inc.",6.62,-0.05,-0.71,16731,24882,65301000,2025-08-05T08:17:57.178469
AXIL,"AXIL Brands, Inc.",9.97,1.13,12.78,43729,13182,64455000,2025-08-05T08:17:57.178469
OCC,Optical Cable Corporation,5.91,1.17,24.68,206267,270340,48582000,2025-08-05T08:17:57.178469
