Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
HAFN,Hafnia Limited,7.75,-0.03,-0.39,380221,327287,3938000000,2024-07-18T20:30:09.149833
UEC,Uranium Energy Corp.,5.93,-0.35,-5.57,6099000,6143000,2424000000,2024-07-18T20:30:09.149833
RSI,"Rush Street Interactive, Inc.",9.81,-0.21,-2.1,1960000,1927000,2208000000,2024-07-18T20:30:09.149833
CIFR,Cipher Mining Inc.,6.0,-0.78,-11.5,15528000,9109000,1860000000,2024-07-18T20:30:09.149833
WDOFF,Wesdome Gold Mines Ltd.,9.65,-0.18,-1.83,11684,126245,1444000000,2024-07-18T20:30:09.149833
SILV,SilverCrest Metals Inc.,9.3,-0.52,-5.3,2090000,1583000,1371000000,2024-07-18T20:30:09.149833
PBI,Pitney Bowes Inc.,6.86,-0.22,-3.11,1762000,1900000,1227000000,2024-07-18T20:30:09.149833
REAX,The Real Brokerage Inc.,5.42,-0.26,-4.58,1031000,995271,1026000000,2024-07-18T20:30:09.149833
EGY,"VAALCO Energy, Inc.",6.94,-0.04,-0.57,619692,988775,717985000,2024-07-18T20:30:09.149833
NR,"Newpark Resources, Inc.",8.23,0.16,1.98,601873,658696,701210000,2024-07-18T20:30:09.149833
SIGA,"SIGA Technologies, Inc.",9.06,0.05,0.55,380069,704047,644370000,2024-07-18T20:30:09.149833
FULC,"Fulcrum Therapeutics, Inc.",8.12,-0.24,-2.87,634003,797004,504687000,2024-07-18T20:30:09.149833
NCMI,"National CineMedia, Inc.",5.06,0.0,0.0,375371,713172,488660000,2024-07-18T20:30:09.149833
NKTX,"Nkarta, Inc.",6.65,-0.92,-12.15,1057000,829137,468610000,2024-07-18T20:30:09.149833
ALT,"Altimmune, Inc.",6.55,-0.94,-12.55,3864000,3604000,464409000,2024-07-18T20:30:09.149833
MAMA,"Mama's Creations, Inc.",8.12,0.12,1.5,723835,486880,302576000,2024-07-18T20:30:09.149833
ABXXF,Abaxx Technologies Inc.,8.33,-0.19,-2.23,8032,22442,280963000,2024-07-18T20:30:09.149833
UBXG,U-BX Technology Ltd.,8.51,0.0,0.0,29978,66776,229770000,2024-07-18T20:30:09.149833
BYRN,Byrna Technologies Inc.,9.77,-0.26,-2.59,168254,275631,222530000,2024-07-18T20:30:09.149833
ESOA,Energy Services of America Corporation,7.27,-0.12,-1.62,64610,147599,120739000,2024-07-18T20:30:09.149833
LGCB,Linkage Global Inc,5.35,0.16,3.08,41325,58296,115025000,2024-07-18T20:30:09.149833
COYA,"Coya Therapeutics, Inc.",6.99,-0.18,-2.51,50401,52411,106397000,2024-07-18T20:30:09.149833
SRTS,"Sensus Healthcare, Inc.",5.91,0.11,1.9,93596,579636,96881000,2024-07-18T20:30:09.149833
KOSS,Koss Corporation,9.93,0.17,1.74,1177000,3816000,91900000,2024-07-18T20:30:09.149833
BMR,Beamr Imaging Ltd.,5.09,-0.32,-5.91,246331,1298000,78953000,2024-07-18T20:30:09.149833
NTRB,Nutriband Inc.,6.42,-0.33,-4.89,22083,32226,71238000,2024-07-18T20:30:09.149833
APT,"Alpha Pro Tech, Ltd.",5.85,-0.08,-1.35,25805,54406,68379000,2024-07-18T20:30:09.149833
HHS,"Harte Hanks, Inc.",8.26,-0.12,-1.43,27473,45749,59810000,2024-07-18T20:30:09.149833
OPXS,"Optex Systems Holdings, Inc",8.05,-0.13,-1.59,57616,20640,55165000,2024-07-18T20:30:09.149833
DTST,Data Storage Corporation,5.91,-0.13,-2.15,66198,117628,41280000,2024-07-18T20:30:09.149833
NISN,"Nisun International Enterprise Development Group Co., Ltd",7.82,-0.18,-2.25,228503,217065,30906000,2024-07-18T20:30:09.149833
