Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RSI,"Rush Street Interactive, Inc.",9.48,0.12,1.34,493571,2015000,2137000000,2024-08-19T17:54:46.558886
SECYF,Secure Energy Services Inc.,8.74,-0.01,-0.11,13100,31540,2103000000,2024-08-19T17:54:46.558886
DPMLF,Dundee Precious Metals Inc.,9.87,0.15,1.54,7817,23067,1774000000,2024-08-19T17:54:46.558886
IREN,Iris Energy Limited,8.08,0.11,1.38,8410000,17586000,1510000000,2024-08-19T17:54:46.558886
PBI,Pitney Bowes Inc.,7.44,0.25,3.47,1056000,2270000,1336000000,2024-08-19T17:54:46.558886
CESDF,CES Energy Solutions Corp.,5.7,-0.02,-0.35,14301,18996,1334000000,2024-08-19T17:54:46.558886
SILV,SilverCrest Metals Inc.,8.9,0.51,6.08,1347000,1531000,1322000000,2024-08-19T17:54:46.558886
REAX,The Real Brokerage Inc.,6.36,-0.13,-2.0,514520,1110000,1243000000,2024-08-19T17:54:46.558886
PGRU,PropertyGuru Group Limited,6.55,0.0,0.0,5033000,134664,1076000000,2024-08-19T17:54:46.558886
CINT,CI&T Inc.,7.16,-0.06,-0.9,120962,113012,962691000,2024-08-19T17:54:46.558886
NCMI,"National CineMedia, Inc.",6.78,0.22,3.43,165794,698162,646757000,2024-08-19T17:54:46.558886
FULC,"Fulcrum Therapeutics, Inc.",9.1,-0.14,-1.52,571902,880296,567847000,2024-08-19T17:54:46.558886
ALT,"Altimmune, Inc.",7.13,0.64,9.86,1994000,3350000,506736000,2024-08-19T17:54:46.558886
NKTX,"Nkarta, Inc.",5.09,0.02,0.39,359725,725253,359144000,2024-08-19T17:54:46.558886
MAMA,"Mama's Creations, Inc.",8.25,0.19,2.36,91393,459709,307421000,2024-08-19T17:54:46.558886
ITI,"Iteris, Inc.",7.03,-0.05,-0.71,372937,563196,300878000,2024-08-19T17:54:46.558886
ORN,"Orion Group Holdings, Inc.",7.32,0.05,0.69,63301,565224,244276000,2024-08-19T17:54:46.558886
ARQ,"Arq, Inc.",6.51,0.04,0.62,35354,264353,237706000,2024-08-19T17:54:46.558886
ESOA,Energy Services of America Corporation,10.0,0.82,8.93,350421,143375,165707000,2024-08-19T17:54:46.558886
CXDO,"Crexendo, Inc.",5.06,-0.23,-4.35,221160,133320,135180000,2024-08-19T17:54:46.558886
SRTS,"Sensus Healthcare, Inc.",6.93,0.45,6.94,532708,219854,113576000,2024-08-19T17:54:46.558886
RAIL,"FreightCar America, Inc.",5.89,0.82,16.1,590099,47362,111097000,2024-08-19T17:54:46.558886
LFVN,LifeVantage Corporation,8.28,0.26,3.18,56209,60961,105224000,2024-08-19T17:54:46.558886
KOSS,Koss Corporation,8.66,1.11,14.69,501555,3203000,80135000,2024-08-19T17:54:46.558886
NTRB,Nutriband Inc.,5.84,0.22,3.91,23848,34533,64860000,2024-08-19T17:54:46.558886
