Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PTON,"Peloton Interactive, Inc.",4.21,-1.35,-24.28,81973000,12920000,1533000000,2024-02-02T06:16:50.683455
CMAX,"CareMax, Inc.",6.77,-3.53,-34.29,147668,17995,25352000,2024-02-02T06:16:50.683455
HSAI,Hesai Group,4.02,-1.81,-31.05,4208000,615348,504651000,2024-02-02T06:16:50.683455
SWIN,Solowin Holdings,3.99,-1.11,-21.76,285935,117836,55860000,2024-02-02T06:16:50.683455
CVKD,"Cadrenal Therapeutics, Inc.",1.41,-0.41,-22.53,2302000,214248,18362000,2024-02-02T06:16:50.683455
DMAQ,Deep Medicine Acquisition Corp.,2.96,-5.43,-64.72,73881,13981,12900000,2024-02-02T06:16:50.683455
NRHI,Natural Resource Holdings Inc.,1.9,-11.44,-85.76,172292,27243,10849000,2024-02-02T06:16:50.683455
IFBD,"Infobird Co., Ltd",1.01,-0.35,-25.74,1170000,765233,10825000,2024-02-02T06:16:50.683455
WNW,Meiwu Technology Company Limited,1.21,-0.6294,-34.22,780956,202315,3480000,2024-02-02T06:16:50.683455
REVB,"Revelation Biosciences, Inc.",3.18,-5.62,-63.86,2531000,138649,667517,2024-02-02T06:16:50.683455
NEUE,"NeueHealth, Inc.",6.25,-4.99,-44.4,200129,44265,0,2024-02-02T06:16:50.683455
TRUG,"Trugolf, Inc.",1.33,-1.63,-55.07,778694,13981,15728000,2024-02-02T06:16:50.683455
