Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
NUKKW,Nukkleus Inc.,0.0495,-0.0302,-37.89,8860,30929,543446000,2024-02-22T06:17:48.101432
ALCE,Alternus Clean Energy Inc,0.3431,-0.1569,-31.38,2024000,207600,27335000,2024-02-22T06:17:48.101432
BSNLF,Blue Star Helium Limited,0.011,-0.003,-21.43,12000,24864,21365000,2024-02-22T06:17:48.101432
NKGN,"NKGen Biotech, Inc.",0.9504,-0.3096,-24.57,149555,78849,20803000,2024-02-22T06:17:48.101432
MZZMF,Matador Mining Limited,0.0225,-0.0075,-25.0,5000,65113,12550000,2024-02-22T06:17:48.101432
GXXY,"Galexxy Holdings, Inc.",0.0445,-0.0135,-23.28,10000,27687,10677000,2024-02-22T06:17:48.101432
OSA,"ProSomnus, Inc.",0.49,-0.1552,-24.05,361948,2062000,8520000,2024-02-22T06:17:48.101432
KZIA,Kazia Therapeutics Limited,0.3151,-0.0818,-20.61,20309000,239676,8307000,2024-02-22T06:17:48.101432
LCCN,LeapCharger Corporation,0.75,-0.25,-25.0,151784,167112,10912000,2024-02-22T06:17:48.101432
SIVBQ,SVB Financial Group,0.134,-0.0659,-32.97,12893,154822,7933000,2024-02-22T06:17:48.101432
BFX,BowFlex Inc.,0.21,-0.0699,-24.97,2652000,292722,7636000,2024-02-22T06:17:48.101432
ADD,"Color Star Technology Co., Ltd.",0.3066,-0.1044,-25.4,801109,223425,6902000,2024-02-22T06:17:48.101432
CMXC,Cell MedX Corp.,0.023,-0.007,-23.33,32716,72646,6779000,2024-02-22T06:17:48.101432
GARWF,Golden Arrow Resources Corporation,0.0343,-0.0105,-23.34,29750,25698,4938000,2024-02-22T06:17:48.101432
UCAR,U Power Limited,0.074,-0.0278,-27.31,45326000,25488000,4625000,2024-02-22T06:17:48.101432
LGIQ,"Logiq, Inc.",0.0279,-0.0071,-20.17,189665,219215,4107000,2024-02-22T06:17:48.101432
NVSGF,Nevada Sunrise Metals Corporation,0.033,-0.013,-28.26,12000,51445,4900000,2024-02-22T06:17:48.101432
LOMEF,Lithium One Metals Inc.,0.0209,-0.0088,-29.63,1400,17085,2690000,2024-02-22T06:17:48.101432
SUNW,"Sunworks, Inc.",0.06,-0.0408,-40.48,31501000,15569000,3407000,2024-02-22T06:17:48.101432
BSGM,"BioSig Technologies, Inc.",0.3602,-0.1624,-31.08,564738,74912,3362000,2024-02-22T06:17:48.101432
HYHDF,Sixty Six Capital Inc.,0.0215,-0.0075,-25.86,135000,12826,3100000,2024-02-22T06:17:48.101432
MCREF,Metals Creek Resources Corp.,0.0163,-0.0071,-30.34,600,23542,2755000,2024-02-22T06:17:48.101432
LYT,Lytus Technologies Holdings PTV. Ltd.,0.0537,-0.0148,-21.61,8932000,9548000,2181000,2024-02-22T06:17:48.101432
FYMNF,Finlay Minerals Ltd.,0.015,-0.0043,-22.08,25000,24036,2553000,2024-02-22T06:17:48.101432
MSRM,Mushrooms Inc.,0.021,-0.007,-25.0,33005,54575,2280000,2024-02-22T06:17:48.101432
EGMCF,Emergent Metals Corp.,0.035,-0.0131,-27.3,140000,47153,1306000,2024-02-22T06:17:48.101432
REYGF,Reyna Gold Corp.,0.02,-0.0087,-30.31,353640,31247,1489000,2024-02-22T06:17:48.101432
WDFCF,K9 Gold Corp.,0.0135,-0.005,-27.03,372580,34425,1333000,2024-02-22T06:17:48.101432
TVCCF,Three Valley Copper Corp.,0.01,-0.0026,-20.63,116500,10916,1125000,2024-02-22T06:17:48.101432
CMRA,"Comera Life Sciences Holdings, Inc.",0.0337,-0.0112,-24.94,1004,36128,1036000,2024-02-22T06:17:48.101432
IMPM,"Impac Mortgage Holdings, Inc.",0.0261,-0.0089,-25.44,60480,41928,954265,2024-02-22T06:17:48.101432
QUAN,Quantum International Corp,0.032,-0.008,-20.12,127335,24514,774484,2024-02-22T06:17:48.101432
CSUI,Cannabis Suisse Corp.,0.016,-0.005,-23.81,32500,17580,740078,2024-02-22T06:17:48.101432
BABL,Buildablock Corp.,0.02,-0.0109,-35.28,185200,61987,478760,2024-02-22T06:17:48.101432
WTER,The Alkaline Water Company Inc.,0.029,-0.071,-71.0,19419,155784,377690,2024-02-22T06:17:48.101432
CALA,"Calithera Biosciences, Inc.",0.02,-0.01,-33.33,213,10877,97450,2024-02-22T06:17:48.101432
IVRN,Innoveren Scientific Inc.,0.0217,-0.046,-67.99,169394,30451,15444,2024-02-22T06:17:48.101432
OSAAW,"ProSomnus, Inc.",0.0201,-0.0249,-55.33,316,20149,0,2024-02-22T06:17:48.101432
GXAI,Gaxos.ai Inc.,0.4431,-0.184,-29.34,2520000,2282000,0,2024-02-22T06:17:48.101432
JTCHY,Jianpu Technology Inc,0.3,-0.4799,-61.53,190090,52176,0,2024-02-22T06:17:48.101432
ARVLF,Arrival,0.15,-0.058,-27.9,8786,192027,0,2024-02-22T06:17:48.101432
STI,Solidion Technology Inc.,0.5,-0.127,-20.26,1261000,192623,40929000,2024-02-22T06:17:48.101432
