Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
MOMO,Hello Group Inc.,5.96,-1.71,-22.29,13947000,1840000,1132000000,2024-03-15T06:17:56.305466
RMBL,"RumbleON, Inc.",5.0,-2.1,-29.58,1529000,176680,175326000,2024-03-15T06:17:56.305466
WW,"WW International, Inc.",1.87,-0.48,-20.43,24902000,6262000,148111000,2024-03-15T06:17:56.305466
COCH,"Envoy Medical, Inc.",4.11,-1.75,-29.86,251408,407266,80351000,2024-03-15T06:17:56.305466
IMRX,Immuneering Corporation,2.9,-2.98,-50.68,6154000,164583,84922000,2024-03-15T06:17:56.305466
RNXT,"RenovoRx, Inc.",1.32,-0.34,-20.48,81362,90295,22212000,2024-03-15T06:17:56.305466
HWH,HWH International Inc.,1.11,-0.31,-21.83,28890,64573,18008000,2024-03-15T06:17:56.305466
LBBB,Lakeshore Acquisition II Corp.,3.0,-1.74,-36.71,75543,26038,10764000,2024-03-15T06:17:56.305466
NMHI,Nature's Miracle Holding Inc.,1.76,-0.575,-24.63,90103,30051,46279000,2024-03-15T06:17:56.305466
XTIA,"XTI Aerospace, Inc.",2.54,-0.95,-27.22,946888,1043000,16058000,2024-03-15T06:17:56.305466
