Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ARAFF,Arafura Rare Earths Limited,0.08,-0.026,-24.53,18912,56638,187205000,2024-03-06T21:29:18.200773
NVAAF,Nova Minerals Limited,0.16,-0.09,-36.0,35534,10978,33742000,2024-03-06T21:29:18.200773
NANX,Nanophase Technologies Corporation,0.5399,-0.2101,-28.01,24360,11610,26794000,2024-03-06T21:29:18.200773
ZHCLF,Zenith Capital Corp.,0.12,-0.04,-25.0,17233,22203,17240000,2024-03-06T21:29:18.200773
VVCVF,VVC Exploration Corporation,0.023,-0.0062,-21.23,607578,86103,13292000,2024-03-06T21:29:18.200773
BRCNF,Burcon NutraScience Corporation,0.1001,-0.0699,-41.12,12812,13081,12173000,2024-03-06T21:29:18.200773
MLMLF,McFarlane Lake Mining Limited,0.0467,-0.0123,-20.85,7000,52793,9279000,2024-03-06T21:29:18.200773
HSCS,"Heart Test Laboratories, Inc.",0.129,-0.0501,-27.97,4070000,3650000,8206000,2024-03-06T21:29:18.200773
REPO,National Asset Recovery Corp.,0.035,-0.0099,-22.05,34944,19918,5780000,2024-03-06T21:29:18.200773
WEWKQ,WeWork Inc.,0.0951,-0.0549,-36.6,4904,64608,5017000,2024-03-06T21:29:18.200773
JAGX,"Jaguar Health, Inc.",0.0885,-0.0376,-29.82,47366000,27057000,4492000,2024-03-06T21:29:18.200773
SBFM,"Sunshine Biopharma, Inc.",0.0684,-0.0152,-18.18,37817000,13836000,3725000,2024-03-06T21:29:18.200773
TIPS,"Tianrong Internet Products and Services, Inc.",0.038,-0.011,-22.45,135633,23891,3218000,2024-03-06T21:29:18.200773
GMVDF,G Medical Innovations Holdings Ltd,0.01,-0.0038,-27.8,12223,48415,2599000,2024-03-06T21:29:18.200773
ELIQ,"Electriq Power Holdings, Inc.",0.0578,-0.0222,-27.81,1570,137135,2410000,2024-03-06T21:29:18.200773
HGYN,Hong Yuan Holding Group,0.023,-0.006,-20.69,1668,31127,1717000,2024-03-06T21:29:18.200773
NDEV,Novus Acquisition & Development Corp.,0.0157,-0.0078,-33.05,3900,17656,1693000,2024-03-06T21:29:18.200773
CMRA,"Comera Life Sciences Holdings, Inc.",0.0339,-0.011,-24.5,1593,26030,1042000,2024-03-06T21:29:18.200773
NEPT,Neptune Wellness Solutions Inc.,0.1901,-0.183,-49.05,1837000,363305,861540,2024-03-06T21:29:18.200773
BLIS,"Treasure & Shipwreck Recovery, Inc.",0.0126,-0.0052,-29.21,423127,382547,690527,2024-03-06T21:29:18.200773
GIGA,Giga-tronics Incorporated,0.113,-0.032,-22.07,3100,12413,670270,2024-03-06T21:29:18.200773
AESO,"Atlantic Energy Solutions, Inc.",0.0125,-0.0042,-25.15,325,67168,594856,2024-03-06T21:29:18.200773
PLFLF,PlantFuel Life Inc.,0.017,-0.0051,-23.3,12000,17624,304574,2024-03-06T21:29:18.200773
FLES,"Auto Parts 4Less Group, Inc.",0.0246,-0.0066,-21.07,4520000,402065,217816,2024-03-06T21:29:18.200773
NOGNQ,"Nogin, Inc.",0.0139,-0.006,-30.07,1364,527028,157087,2024-03-06T21:29:18.200773
IDGR,Ideal Group of Companies Inc.,0.0395,-0.0105,-21.0,2673,17460,0,2024-03-06T21:29:18.200773
POLC,Polished.com Inc.,0.0724,-0.1276,-63.8,37733,3300000,0,2024-03-06T21:29:18.200773
ARVLF,Arrival,0.21,-0.09,-30.0,17984,167408,0,2024-03-06T21:29:18.200773
STMHD,"Stem Holdings, Inc.",0.1401,-0.2999,-68.16,2620,21770,0,2024-03-06T21:29:18.200773
