Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ELEK,Elektros Inc.,0.0117,-0.0072,-38.16,815,40991,123414000,2024-03-13T20:24:48.467367
FBRKF,FBR Limited,0.015,-0.0061,-28.84,15083,67064,66620000,2024-03-13T20:24:48.467367
EVA,Enviva Inc.,0.3881,-0.2125,-35.38,19028000,3730000,28912000,2024-03-13T20:24:48.467367
VWE,"Vintage Wine Estates, Inc.",0.44,-0.1201,-21.44,495255,213053,26236000,2024-03-13T20:24:48.467367
RQHTF,Reliq Health Technologies Inc.,0.1,-0.05,-33.33,52000,74153,23075000,2024-03-13T20:24:48.467367
CETI,"Cyber Enviro-Tech, Inc.",0.156,-0.044,-22.0,165,25602,18445000,2024-03-13T20:24:48.467367
VLXC,Veltex Corporation,0.16,-0.04,-20.0,104634,13168,13116000,2024-03-13T20:24:48.467367
BCII,BCII Enterprises Inc.,0.0247,-0.0063,-20.32,185279,57005,13625000,2024-03-13T20:24:48.467367
LCCN,LeapCharger Corporation,0.071,-0.04,-36.04,13392,166963,6980000,2024-03-13T20:24:48.467367
TGGLF,Toggle3D.ai Inc.,0.162,-0.063,-28.0,21024,30427,4678000,2024-03-13T20:24:48.467367
VJET,voxeljet AG,0.5,-0.5,-50.0,492420,18805,4567000,2024-03-13T20:24:48.467367
CRGE,"Charge Enterprises, Inc.",0.021,-0.0094,-30.92,4897000,25467000,4516000,2024-03-13T20:24:48.467367
SIVBQ,SVB Financial Group,0.07,-0.04,-36.36,73913,142319,4144000,2024-03-13T20:24:48.467367
UMGP,Universal Media Group Inc.,0.1535,-0.0405,-20.88,10250,10441,4037000,2024-03-13T20:24:48.467367
NRRSF,Norsemont Mining Inc.,0.044,-0.0118,-21.09,4500,24223,2617000,2024-03-13T20:24:48.467367
FUSEF,Fuse Battery Metals Inc.,0.0153,-0.0041,-21.34,51080,48340,3291000,2024-03-13T20:24:48.467367
NPRFF,Nepra Foods Inc.,0.06,-0.021,-25.93,34000,38958,3110000,2024-03-13T20:24:48.467367
SRAX,"SRAX, Inc.",0.09,-0.1,-52.63,34318,15586,2649000,2024-03-13T20:24:48.467367
TGCB,Tego Cyber Inc.,0.0454,-0.0146,-24.33,260200,50577,2441000,2024-03-13T20:24:48.467367
JUBAF,Majuba Hill Copper Corp.,0.0205,-0.0055,-21.15,854,47249,1396000,2024-03-13T20:24:48.467367
INUMF,Infinitum Copper Corp.,0.0149,-0.0054,-26.6,162000,24170,1093000,2024-03-13T20:24:48.467367
SLSDF,Select Sands Corp.,0.0112,-0.0028,-20.0,62225,25503,991908,2024-03-13T20:24:48.467367
MLRT,"MetAlert, Inc.",0.028,-0.008,-22.22,108374,58825,899385,2024-03-13T20:24:48.467367
FRBK,"Republic First Bancorp, Inc.",0.0105,-0.0495,-82.5,52283,106569,739315,2024-03-13T20:24:48.467367
MJNE,"MJ Holdings, Inc.",0.01,-0.0063,-38.84,555750,40913,582722,2024-03-13T20:24:48.467367
STRG,"Starguide Group, Inc.",0.19,-0.13,-40.62,519,13149,544920,2024-03-13T20:24:48.467367
BERI,"Blue Earth Resources, Inc.",0.046,-0.028,-37.84,1625,12411,415013,2024-03-13T20:24:48.467367
MEDVF,Medivolve Inc.,0.01,-0.01,-50.0,8076,22325,270192,2024-03-13T20:24:48.467367
CALA,"Calithera Biosciences, Inc.",0.02,-0.0051,-20.32,520,10632,97450,2024-03-13T20:24:48.467367
IVRN,Innoveren Scientific Inc.,0.032,-0.018,-36.0,153060,47415,22807,2024-03-13T20:24:48.467367
POLCQ,Polished.com Inc.,0.0261,-0.0239,-47.8,24345,3298000,0,2024-03-13T20:24:48.467367
VSSYW,Versus Systems Inc.,0.03,-0.014,-31.82,3272,26638,0,2024-03-13T20:24:48.467367
HYMCL,Hycroft Mining Holding Corporation,0.0161,-0.0085,-34.55,59804,50768,0,2024-03-13T20:24:48.467367
ARVLF,Arrival,0.2314,-0.2486,-51.8,9829,163158,0,2024-03-13T20:24:48.467367
ALCUD,ALPHA COPPER CORP,0.153,-0.077,-33.48,70572,13917,0,2024-03-13T20:24:48.467367
