Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
EGRNQ,China Evergrande Group,0.0101,-0.0099,-49.5,806225,59420,133363000,2024-01-31T19:34:16.068891
SBMSF,Danakali Limited,0.111,-0.0495,-30.84,437361,152432,69133000,2024-01-31T19:34:16.068891
RTC,Baijiayun Group Ltd,0.89,-0.46,-34.07,3719000,187977,78047000,2024-01-31T19:34:16.068891
NSGP,"NewStream Energy Technologies Group, Inc.",0.1303,-0.0496,-27.57,337,11124,47739000,2024-01-31T19:34:16.068891
SLNA,Selina Hospitality PLC,0.3431,-0.1569,-31.38,3560000,583678,37487000,2024-01-31T19:34:16.068891
BSNLF,Blue Star Helium Limited,0.016,-0.007,-30.43,195000,17289,31076000,2024-01-31T19:34:16.068891
DMEHF,Desert Mountain Energy Corp.,0.1865,-0.0563,-23.19,600533,65242,16833000,2024-01-31T19:34:16.068891
GNPX,"Genprex, Inc.",0.1932,-0.0748,-27.91,3090000,444472,11483000,2024-01-31T19:34:16.068891
RKHNF,Rockhaven Resources Ltd.,0.039,-0.015,-27.78,37500,10450,10769000,2024-01-31T19:34:16.068891
ELNSF,Promino Nutritional Sciences Inc.,0.07,-0.0245,-25.93,217045,101599,8379000,2024-01-31T19:34:16.068891
KXIN,Kaixin Auto Holdings,0.3,-0.429,-58.85,14359000,400908,7992000,2024-01-31T19:34:16.068891
FTCHF,Farfetch Limited,0.0205,-0.0201,-49.51,19376000,21038000,8107000,2024-01-31T19:34:16.068891
NOCSF,Fitzroy Minerals Inc.,0.0651,-0.0258,-28.38,20000,32799,6025000,2024-01-31T19:34:16.068891
WEWKQ,WeWork Inc.,0.12,-0.08,-40.0,3608,879421,6331000,2024-01-31T19:34:16.068891
TRKUF,Tarku Resources Ltd.,0.0141,-0.0048,-25.2,60000,27840,1787000,2024-01-31T19:34:16.068891
CMRA,"Comera Life Sciences Holdings, Inc.",0.0413,-0.0223,-35.1,256607,84408,1268000,2024-01-31T19:34:16.068891
FMHS,"Farmhouse, Inc",0.0719,-0.0381,-34.67,20000,13366,1246000,2024-01-31T19:34:16.068891
CUEN,Cuentas Inc.,0.431,-0.184,-29.92,3267,800349,1177000,2024-01-31T19:34:16.068891
NLVVF,New Leaf Ventures Inc,0.0337,-0.0113,-25.11,11219,11081,1004000,2024-01-31T19:34:16.068891
UBMRF,Urbanimmersive Inc.,0.015,-0.0073,-32.74,128706,22647,932779,2024-01-31T19:34:16.068891
CGNSF,Cognetivity Neurosciences Ltd.,0.01,-0.0043,-30.07,3675,109352,895886,2024-01-31T19:34:16.068891
SINT,"Sintx Technologies, Inc.",0.1651,-0.0784,-32.2,33123000,591709,878442,2024-01-31T19:34:16.068891
REOS,ReoStar Energy Corp.,0.01,-0.006,-37.5,10100,130581,807439,2024-01-31T19:34:16.068891
EVLO,"Evelo Biosciences, Inc.",0.0412,-0.0122,-22.85,70395,745032,782091,2024-01-31T19:34:16.068891
SIGL,"Signal Advance, Inc.",0.0651,-0.0189,-22.5,5046,10016,680952,2024-01-31T19:34:16.068891
SMMR,U C Inc.,0.0326,-0.0084,-20.58,30000,16890,480510,2024-01-31T19:34:16.068891
BBIG,"Vinco Ventures, Inc.",0.01,-0.01,-50.0,2290,30619,130000,2024-01-31T19:34:16.068891
IVRN,Innoveren Scientific Inc.,0.046,-0.019,-29.23,5000,24156,32784,2024-01-31T19:34:16.068891
FRCIL,First Republic Bank,0.035,-0.025,-41.67,901,133740,0,2024-01-31T19:34:16.068891
FRCKL,First Republic Bank,0.02,-0.04,-66.67,5165,223220,0,2024-01-31T19:34:16.068891
MNYWW,MoneyHero Limited,0.0364,-0.0124,-25.41,1200,94221,0,2024-01-31T19:34:16.068891
ARVLF,Arrival,0.2,-0.25,-55.56,352756,730325,0,2024-01-31T19:34:16.068891
FRCML,First Republic Bank,0.04,-0.02,-33.33,2304,239381,0,2024-01-31T19:34:16.068891
FRCJL,First Republic Bank,0.035,-0.025,-41.67,12500,198499,0,2024-01-31T19:34:16.068891
FRCHL,First Republic Bank,0.035,-0.025,-41.67,2379,82832,0,2024-01-31T19:34:16.068891
