Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ELEK,Elektros Inc.,0.0117,-0.0072,-38.16,815,40991,123414000,2024-03-13T19:50:48.640509
FBRKF,FBR Limited,0.015,-0.0061,-28.84,15083,67064,66620000,2024-03-13T19:50:48.640509
EVA,Enviva Inc.,0.3801,-0.2205,-36.71,14756000,3730000,28316000,2024-03-13T19:50:48.640509
VWE,"Vintage Wine Estates, Inc.",0.44,-0.1201,-21.44,463175,213053,26236000,2024-03-13T19:50:48.640509
RQHTF,Reliq Health Technologies Inc.,0.1,-0.05,-33.33,52000,74153,23075000,2024-03-13T19:50:48.640509
CETI,"Cyber Enviro-Tech, Inc.",0.156,-0.044,-22.0,165,25602,18445000,2024-03-13T19:50:48.640509
VLXC,Veltex Corporation,0.16,-0.04,-20.0,104634,13168,13116000,2024-03-13T19:50:48.640509
LCCN,LeapCharger Corporation,0.071,-0.04,-36.04,13392,166963,6980000,2024-03-13T19:50:48.640509
SIVBQ,SVB Financial Group,0.08,-0.03,-27.27,27850,142319,4736000,2024-03-13T19:50:48.640509
TGGLF,Toggle3D.ai Inc.,0.162,-0.063,-28.0,21014,30427,4678000,2024-03-13T19:50:48.640509
VJET,voxeljet AG,0.5099,-0.4901,-49.01,487856,18805,4658000,2024-03-13T19:50:48.640509
CRGE,"Charge Enterprises, Inc.",0.021,-0.0094,-30.92,4897000,25467000,4516000,2024-03-13T19:50:48.640509
UMGP,Universal Media Group Inc.,0.1535,-0.0405,-20.88,10250,10441,4037000,2024-03-13T19:50:48.640509
NRRSF,Norsemont Mining Inc.,0.044,-0.0118,-21.09,4500,24223,2617000,2024-03-13T19:50:48.640509
FUSEF,Fuse Battery Metals Inc.,0.0153,-0.0041,-21.34,51080,48340,3291000,2024-03-13T19:50:48.640509
NPRFF,Nepra Foods Inc.,0.06,-0.021,-25.93,34000,38958,3110000,2024-03-13T19:50:48.640509
SRAX,"SRAX, Inc.",0.09,-0.1,-52.63,34318,15586,2649000,2024-03-13T19:50:48.640509
JUBAF,Majuba Hill Copper Corp.,0.0205,-0.0055,-21.15,454,47249,1396000,2024-03-13T19:50:48.640509
CNCOF,CORE NICKEL CORP,0.033,-0.0107,-24.55,6595,22347,839526,2024-03-13T19:50:48.640509
MLRT,"MetAlert, Inc.",0.028,-0.008,-22.22,108374,58825,899385,2024-03-13T19:50:48.640509
FRBK,"Republic First Bancorp, Inc.",0.0105,-0.0495,-82.5,52283,106569,739315,2024-03-13T19:50:48.640509
MJNE,"MJ Holdings, Inc.",0.01,-0.0063,-38.84,555750,40913,582722,2024-03-13T19:50:48.640509
STRG,"Starguide Group, Inc.",0.19,-0.13,-40.62,519,13149,544920,2024-03-13T19:50:48.640509
MEDVF,Medivolve Inc.,0.01,-0.01,-50.0,8076,22325,270192,2024-03-13T19:50:48.640509
CALA,"Calithera Biosciences, Inc.",0.02,-0.0051,-20.32,520,10632,97450,2024-03-13T19:50:48.640509
IVRN,Innoveren Scientific Inc.,0.032,-0.018,-36.0,153060,47415,22807,2024-03-13T19:50:48.640509
IDGR,Ideal Group of Companies Inc.,0.03,-0.01,-25.0,10790,18856,0,2024-03-13T19:50:48.640509
POLCQ,Polished.com Inc.,0.031,-0.019,-38.0,24163,3298000,0,2024-03-13T19:50:48.640509
HYMCL,Hycroft Mining Holding Corporation,0.0155,-0.0091,-36.99,45768,50768,0,2024-03-13T19:50:48.640509
ARVLF,Arrival,0.2314,-0.2486,-51.8,9516,163158,0,2024-03-13T19:50:48.640509
TIOG,"Tingo Group, Inc.",0.02,-0.013,-39.39,2223000,870753,0,2024-03-13T19:50:48.640509
BFXXQ,BowFlex Inc.,0.017,-0.008,-32.0,285479,559127,0,2024-03-13T19:50:48.640509
