Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FBRKF,FBR Limited,0.0225,-0.0075,-25.0,41300,35870,89436000,2024-01-16T06:18:48.566478
APLMW,"Apollomics, Inc.",0.03,-0.0099,-24.81,90871,78147,88496000,2024-01-16T06:18:48.566478
BSNLF,Blue Star Helium Limited,0.0136,-0.0092,-40.22,100,21433,33775000,2024-01-16T06:18:48.566478
GNS,Genius Group Limited,0.26,-0.253,-49.32,31537000,2552000,19207000,2024-01-16T06:18:48.566478
BCII,BCII Enterprises Inc.,0.0215,-0.006,-21.82,22726,51757,17100000,2024-01-16T06:18:48.566478
SDCCQ,"SmileDirectClub, Inc.",0.0358,-0.0312,-46.57,9541000,2266000,14413000,2024-01-16T06:18:48.566478
MZZMF,Matador Mining Limited,0.0229,-0.0071,-23.5,6968,92947,12040000,2024-01-16T06:18:48.566478
BCNWF,Bitcoin Well Inc.,0.0435,-0.0117,-21.2,346342,10100,10378000,2024-01-16T06:18:48.566478
SIVBQ,SVB Financial Group,0.16,-0.06,-27.27,75617,122298,9472000,2024-01-16T06:18:48.566478
MNTS,Momentus Inc.,0.9599,-0.2901,-23.21,4052000,1164000,6303000,2024-01-16T06:18:48.566478
GPOX,"GPO Plus, Inc.",0.125,-0.0335,-21.14,4253,33662,5528000,2024-01-16T06:18:48.566478
CLRI,"Cleartronic, Inc.",0.0227,-0.0103,-31.27,1400,16555,5197000,2024-01-16T06:18:48.566478
KGFMF,Kingfisher Metals Corp.,0.031,-0.009,-22.5,8000,12422,4869000,2024-01-16T06:18:48.566478
AUSVF,Gold79 Mines Ltd.,0.015,-0.0049,-24.62,368920,31490,3566000,2024-01-16T06:18:48.566478
MCREF,Metals Creek Resources Corp.,0.0205,-0.0055,-20.96,1936,19152,3531000,2024-01-16T06:18:48.566478
DDNFF,Adamera Minerals Corp.,0.011,-0.0034,-23.88,438195,75868,2636000,2024-01-16T06:18:48.566478
SNOA,"Sonoma Pharmaceuticals, Inc.",0.1846,-0.047,-20.29,3811000,1586000,2525000,2024-01-16T06:18:48.566478
CCCFF,Carlyle Commodities Corp.,0.05,-0.0267,-34.81,536700,66750,2466000,2024-01-16T06:18:48.566478
MBLMF,Mobilum Technologies Inc.,0.0114,-0.0036,-24.0,3000,27712,1834000,2024-01-16T06:18:48.566478
MYCOF,Mydecine Innovations Group Inc.,0.0181,-0.0118,-39.45,96218,20255,979946,2024-01-16T06:18:48.566478
LUXFF,Luxxfolio Holdings Inc.,0.0105,-0.0045,-30.0,35100,45249,969940,2024-01-16T06:18:48.566478
ATHX,"Athersys, Inc.",0.0135,-0.0068,-33.5,6463000,3436000,833203,2024-01-16T06:18:48.566478
GKIN,Guskin Gold Corp.,0.0152,-0.0045,-22.88,50999,81465,729521,2024-01-16T06:18:48.566478
NIRLQ,"Near Intelligence, Inc.",0.012,-0.0035,-22.58,756971,3791000,620946,2024-01-16T06:18:48.566478
MSAH,"Man Shing Agricultural Holdings, Inc.",0.0443,-0.0307,-40.93,10000,30520,616080,2024-01-16T06:18:48.566478
MCLE,Medicale Corp,0.05,-0.05,-50.0,145,50681,296000,2024-01-16T06:18:48.566478
DTII,Defense Technologies International Corp.,0.0226,-0.0104,-31.52,109043,35286,197707,2024-01-16T06:18:48.566478
RGST,"Everdime Technologies, Inc.",0.015,-0.005,-25.0,50000,29257,27679,2024-01-16T06:18:48.566478
TGVCW,TG Venture Acquisition Corp.,0.0274,-0.0238,-46.48,0,21552,0,2024-01-16T06:18:48.566478
FRCLL,First Republic Bank,0.088,-0.062,-41.33,2635,135866,0,2024-01-16T06:18:48.566478
NIRLQ,"Near Intelligence, Inc.",0.012,-0.0035,-22.58,756971,3791000,620946,2024-01-16T06:18:48.566478
OMID,"OMID Holdings, Inc.",0.0201,-0.0129,-39.09,151210,54410,0,2024-01-16T06:18:48.566478
PLGGF,Energy Plug Technologies Corp.,0.0824,-0.0276,-25.11,1000,12936,4978000,2024-01-16T06:18:48.566478
HYMCL,Hycroft Mining Holding Corporation,0.0287,0.0005,1.77,61319,53054,0,2024-01-16T06:18:48.566478
