Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
AMPS,"Altus Power, Inc.",4.57,-1.37,-23.06,7622000,1042000,727000000,2024-03-16T06:16:44.604870
XBP,"XBP Europe Holdings, Inc.",2.66,-0.68,-20.36,199888,37185,80242000,2024-03-16T06:16:44.604870
IMRX,Immuneering Corporation,1.91,-0.99,-34.14,3555000,222018,55931000,2024-03-16T06:16:44.604870
SLS,"SELLAS Life Sciences Group, Inc.",1.1,-0.45,-29.03,7237000,1290000,47836000,2024-03-16T06:16:44.604870
ULY,Urgent.ly Inc.,2.47,-0.7,-22.08,278877,93755,32441000,2024-03-16T06:16:44.604870
LBBB,Lakeshore Acquisition II Corp.,3.0,-1.74,-36.71,75543,26038,10764000,2024-03-16T06:16:44.604870
HGAS,Global Gas Corporation,1.56,-0.53,-25.36,110183,31008,8468000,2024-03-16T06:16:44.604870
LSDI,Lucy Scientific Discovery Inc.,1.32,-0.36,-21.43,832556,46400,2329000,2024-03-16T06:16:44.604870
KRBP,"Kiromic BioPharma, Inc.",1.485,-0.5625,-27.47,1240,11232,1869000,2024-03-16T06:16:44.604870
SBOT,SERVE ROBOTICS INC,5.51,-1.74,-24.0,19411,30100,0,2024-03-16T06:16:44.604870
