Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SPTJF,Sinopec Shanghai Petrochemical Company Limited,0.1,-0.05,-33.33,6600,15829,3301000000,2024-02-15T06:17:41.528829
NUKKW,Nukkleus Inc.,0.0519,-0.0281,-35.12,9042,34464,569795000,2024-02-15T06:17:41.528829
FAMDF,Futura Medical plc,0.45,-0.15,-25.0,350,28446,146523000,2024-02-15T06:17:41.528829
APLMW,"Apollomics, Inc.",0.0212,-0.0088,-29.33,25400,40049,59099000,2024-02-15T06:17:41.528829
EVA,Enviva Inc.,0.291,-0.1546,-34.69,8648000,2451000,21678000,2024-02-15T06:17:41.528829
HMMR,Hammer Technology Holdings,0.1891,-0.0703,-27.1,98510,25873,11407000,2024-02-15T06:17:41.528829
COEP,"Coeptis Therapeutics Holdings, Inc.",0.33,-0.0901,-21.45,362006,126198,11256000,2024-02-15T06:17:41.528829
SRNEQ,"Sorrento Therapeutics, Inc.",0.02,-0.005,-20.0,116577,3051000,11026000,2024-02-15T06:17:41.528829
WEWKQ,WeWork Inc.,0.14,-0.06,-30.0,7156,172030,7386000,2024-02-15T06:17:41.528829
MITQ,"Moving iMage Technologies, Inc.",0.6713,-0.1731,-20.5,248183,36346,7075000,2024-02-15T06:17:41.528829
TTLHF,Total Helium Ltd.,0.0552,-0.0178,-24.36,7102,45680,5652000,2024-02-15T06:17:41.528829
NVTA,Invitae Corporation,0.019,-0.0105,-35.59,22459000,12539000,5443000,2024-02-15T06:17:41.528829
ALID,Allied Corp.,0.0452,-0.0178,-28.25,88682,21569,4603000,2024-02-15T06:17:41.528829
UPIN,Universal Power Industry Corporation,0.0104,-0.0036,-26.0,30375,32277,5901000,2024-02-15T06:17:41.528829
SUNW,"Sunworks, Inc.",0.06,-0.0408,-40.48,31501000,14592000,3407000,2024-02-15T06:17:41.528829
TNTMF,Transition Metals Corp.,0.0336,-0.0154,-31.43,14900,21425,2262000,2024-02-15T06:17:41.528829
AZTR,"Azitra, Inc.",0.227,-0.6432,-73.91,7873000,39946,2746000,2024-02-15T06:17:41.528829
CINGF,Coinsilium Group Limited,0.015,-0.0171,-53.24,10525,57764,2621000,2024-02-15T06:17:41.528829
CCCFF,Carlyle Commodities Corp.,0.0439,-0.0118,-21.26,409100,64907,2062000,2024-02-15T06:17:41.528829
BDRL,"Blonder Tongue Laboratories, Inc.",0.0915,-0.0284,-23.69,2775,19516,1318000,2024-02-15T06:17:41.528829
TVCCF,Three Valley Copper Corp.,0.01,-0.0026,-20.63,6005,11868,1125000,2024-02-15T06:17:41.528829
COMS,COMSovereign Holding Corp.,0.3903,-0.1097,-21.94,2027,22925,1052000,2024-02-15T06:17:41.528829
ATHXQ,"Athersys, Inc.",0.0132,-0.0039,-22.81,430037,1830000,814688,2024-02-15T06:17:41.528829
NAUH,"National American University Holdings, Inc.",0.032,-0.013,-28.89,1100,12688,791484,2024-02-15T06:17:41.528829
CTTH,"CTT Pharmaceutical Holdings, Inc.",0.0157,-0.0213,-57.57,1720,15792,759760,2024-02-15T06:17:41.528829
AMNI,"American Noble Gas, Inc.",0.03,-0.0075,-20.0,110,10480,722085,2024-02-15T06:17:41.528829
WTER,The Alkaline Water Company Inc.,0.0205,-0.0095,-31.67,12603,166363,266987,2024-02-15T06:17:41.528829
OSAAW,"ProSomnus, Inc.",0.0344,-0.0006,-1.71,1474,19781,0,2024-02-15T06:17:41.528829
JTAIZ,Jet.AI Inc.,0.5887,0.0,0.0,167,23938,0,2024-02-15T06:17:41.528829
AEYGQ,"ADDvantage Technologies Group, Inc.",0.111,-0.0813,-42.28,71762,911275,0,2024-02-15T06:17:41.528829
