Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
AZLAF,Arizona Lithium Limited,0.015,-0.0058,-27.88,5000,102262,64272000,2024-01-20T06:17:15.007776
SRNEQ,"Sorrento Therapeutics, Inc.",0.0425,-0.0425,-50.0,707946,3526000,23429000,2024-01-20T06:17:15.007776
ALPSQ,"Alpine Summit Energy Partners, Inc.",0.012,-0.008,-40.0,104617,56237,17784000,2024-01-20T06:17:15.007776
AREN,"The Arena Group Holdings, Inc.",0.8431,-0.4269,-33.61,472564,124598,20095000,2024-01-20T06:17:15.007776
BWCGF,Blackwolf Copper and Gold Ltd.,0.096,-0.042,-30.41,2137000,164606,12267000,2024-01-20T06:17:15.007776
BCDA,"BioCardia, Inc.",0.437,-0.1383,-24.04,1588000,2718000,10322000,2024-01-20T06:17:15.007776
WEWKQ,WeWork Inc.,0.18,-0.05,-21.74,10761,1157000,9497000,2024-01-20T06:17:15.007776
FRES,Fresh2 Group Limited,0.4,-0.12,-23.08,40946,17935,9489000,2024-01-20T06:17:15.007776
CMXC,Cell MedX Corp.,0.028,-0.015,-34.88,1816,76043,8253000,2024-01-20T06:17:15.007776
BCUFF,Bell Copper Corporation,0.0621,-0.0199,-24.27,25200,15862,8221000,2024-01-20T06:17:15.007776
TKVR,"Zhejiang Dashang Media Co., Ltd.",0.1002,-0.0498,-33.2,20000,19345,8037000,2024-01-20T06:17:15.007776
SIVBQ,SVB Financial Group,0.12,-0.04,-25.0,178686,143517,7104000,2024-01-20T06:17:15.007776
RHCO,Readen Holding Corp.,0.0196,-0.0093,-32.24,33413,11023,6747000,2024-01-20T06:17:15.007776
SDCCQ,"SmileDirectClub, Inc.",0.015,-0.0085,-36.17,199500,2275000,6039000,2024-01-20T06:17:15.007776
PTRVF,Avila Energy Corporation,0.035,-0.015,-30.0,10300,20042,6026000,2024-01-20T06:17:15.007776
IVDN,"Innovative Designs, Inc.",0.14,-0.049,-25.93,228275,20208,5098000,2024-01-20T06:17:15.007776
CORR,"CorEnergy Infrastructure Trust, Inc.",0.3014,-0.0766,-20.26,60587,87146,4834000,2024-01-20T06:17:15.007776
HITC,"Healthcare Integrated Technologies, Inc.",0.0594,-0.0156,-20.8,440490,48125,4142000,2024-01-20T06:17:15.007776
CFTN,Clifton Mining Company,0.069,-0.0187,-21.32,90519,10521,3811000,2024-01-20T06:17:15.007776
JKHCF,Just Kitchen Holdings Corp.,0.0366,-0.0232,-38.8,482326,43733,4097000,2024-01-20T06:17:15.007776
JUVAF,Juva Life Inc.,0.02,-0.0069,-25.65,28196,107765,3281000,2024-01-20T06:17:15.007776
AWKNF,Awakn Life Sciences Corp.,0.084,-0.026,-23.64,81177,49775,3715000,2024-01-20T06:17:15.007776
TIPS,"Tianrong Internet Products and Services, Inc.",0.036,-0.012,-25.0,3000,17848,3048000,2024-01-20T06:17:15.007776
BRZV,Fitvia Corp.,0.0274,-0.0111,-28.83,123660,73267,3695000,2024-01-20T06:17:15.007776
LBCMF,Libero Copper & Gold Corporation,0.016,-0.0138,-46.31,500342,114319,2384000,2024-01-20T06:17:15.007776
MNMRF,Monumental Energy Corp.,0.0363,-0.016,-30.59,13000,12846,2172000,2024-01-20T06:17:15.007776
NDEV,Novus Acquisition & Development Corp.,0.0197,-0.0051,-20.56,14500,29548,2124000,2024-01-20T06:17:15.007776
ELIQ,"Electriq Power Holdings, Inc.",0.05,-0.0493,-49.65,420464,214321,2087000,2024-01-20T06:17:15.007776
CGNSF,Cognetivity Neurosciences Ltd.,0.015,-0.0044,-22.68,9415,111316,1661000,2024-01-20T06:17:15.007776
CISS,C3is Inc.,0.1352,-0.2409,-64.05,37532000,568048,1182000,2024-01-20T06:17:15.007776
ROYL,"Royale Energy, Inc.",0.0161,-0.0119,-42.5,10700,16915,1090000,2024-01-20T06:17:15.007776
DWAY,"DriveItAway Holdings, Inc.",0.01,-0.078,-88.64,10000,10562,1065000,2024-01-20T06:17:15.007776
SQZB,SQZ Biotechnologies Company,0.0359,-0.0091,-20.22,33556,160906,1059000,2024-01-20T06:17:15.007776
MYCOF,Mydecine Innovations Group Inc.,0.0113,-0.0119,-51.4,1226,24398,779229,2024-01-20T06:17:15.007776
RNAZ,"TransCode Therapeutics, Inc.",0.8151,-0.2749,-25.22,2464000,230964,511432,2024-01-20T06:17:15.007776
MFLTY,Missfresh Limited,0.03,-0.008,-21.05,1194,30578,244290,2024-01-20T06:17:15.007776
IMPLQ,Impel Pharmaceuticals Inc.,0.05,-0.03,-37.5,261463,1028000,1195000,2024-01-20T06:17:15.007776
ATHXQ,"Athersys, Inc.",0.0183,-0.0053,-22.25,3105000,2922000,1133000,2024-01-20T06:17:15.007776
LMDXF,LumiraDx Limited,0.0135,-0.0036,-21.05,1272000,23876000,246507000,2024-01-20T06:17:15.007776
FRCCL,First Republic Bank,0.075,-0.025,-25.0,4489,256885,0,2024-01-20T06:17:15.007776
FRCJL,First Republic Bank,0.035,-0.025,-41.67,32347,198225,0,2024-01-20T06:17:15.007776
SIVPQ,SVB Financial Group,0.25,-0.1153,-31.56,13246,86424,0,2024-01-20T06:17:15.007776
