Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ARAFF,Arafura Rare Earths Limited,0.08,-0.026,-24.53,18912,56638,187205000,2024-03-06T19:48:38.615902
RAFA,"Rafarma Pharmaceuticals, Inc.",0.15,-0.0399,-21.01,55700,47073,87113000,2024-03-06T19:48:38.615902
NVAAF,Nova Minerals Limited,0.16,-0.09,-36.0,35534,10978,33742000,2024-03-06T19:48:38.615902
NANX,Nanophase Technologies Corporation,0.5399,-0.2101,-28.01,24360,11610,26794000,2024-03-06T19:48:38.615902
ZHCLF,Zenith Capital Corp.,0.12,-0.04,-25.0,17233,22203,17240000,2024-03-06T19:48:38.615902
VVCVF,VVC Exploration Corporation,0.023,-0.0062,-21.23,607578,86103,13292000,2024-03-06T19:48:38.615902
MLMLF,McFarlane Lake Mining Limited,0.0467,-0.0123,-20.85,7000,52793,9279000,2024-03-06T19:48:38.615902
HSCS,"Heart Test Laboratories, Inc.",0.129,-0.0501,-27.97,4083000,3650000,8206000,2024-03-06T19:48:38.615902
MITJF,The Mint Corporation,0.0221,-0.0073,-24.83,7502,52968,5225000,2024-03-06T19:48:38.615902
REPO,National Asset Recovery Corp.,0.035,-0.0099,-22.05,34944,19918,5780000,2024-03-06T19:48:38.615902
WEWKQ,WeWork Inc.,0.0951,-0.0549,-36.6,4912,64608,5017000,2024-03-06T19:48:38.615902
JAGX,"Jaguar Health, Inc.",0.0926,-0.0335,-26.57,49205000,27057000,4700000,2024-03-06T19:48:38.615902
TIPS,"Tianrong Internet Products and Services, Inc.",0.038,-0.011,-22.45,145633,23891,3218000,2024-03-06T19:48:38.615902
GMVDF,G Medical Innovations Holdings Ltd,0.01,-0.0038,-27.8,12223,48415,2599000,2024-03-06T19:48:38.615902
ELIQ,"Electriq Power Holdings, Inc.",0.0578,-0.0222,-27.81,1570,137135,2410000,2024-03-06T19:48:38.615902
HGYN,Hong Yuan Holding Group,0.023,-0.006,-20.69,1668,31127,1717000,2024-03-06T19:48:38.615902
NDEV,Novus Acquisition & Development Corp.,0.0157,-0.0078,-33.05,3900,17656,1693000,2024-03-06T19:48:38.615902
CMRA,"Comera Life Sciences Holdings, Inc.",0.0339,-0.011,-24.5,1593,26030,1042000,2024-03-06T19:48:38.615902
NEPT,Neptune Wellness Solutions Inc.,0.1996,-0.1735,-46.5,1891000,363305,904595,2024-03-06T19:48:38.615902
BLIS,"Treasure & Shipwreck Recovery, Inc.",0.0126,-0.0052,-29.21,423127,382547,690527,2024-03-06T19:48:38.615902
GIGA,Giga-tronics Incorporated,0.113,-0.032,-22.07,3100,12413,670270,2024-03-06T19:48:38.615902
AESO,"Atlantic Energy Solutions, Inc.",0.0125,-0.0042,-25.15,325,67168,594856,2024-03-06T19:48:38.615902
PLFLF,PlantFuel Life Inc.,0.017,-0.0051,-23.3,12000,17624,304574,2024-03-06T19:48:38.615902
NOGNQ,"Nogin, Inc.",0.0139,-0.006,-30.07,1364,527028,157087,2024-03-06T19:48:38.615902
IDGR,Ideal Group of Companies Inc.,0.0395,-0.0105,-21.0,2673,17460,0,2024-03-06T19:48:38.615902
POLC,Polished.com Inc.,0.08,-0.12,-60.0,38532,3300000,0,2024-03-06T19:48:38.615902
ARVLF,Arrival,0.21,-0.09,-30.0,18042,167408,0,2024-03-06T19:48:38.615902
STMHD,"Stem Holdings, Inc.",0.1401,-0.2999,-68.16,2620,22667,0,2024-03-06T19:48:38.615902
