Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ARAFF,Arafura Rare Earths Limited,0.07,-0.025,-26.32,228164,68452,186846000,2024-01-25T06:18:52.948832
CWSFF,Cielo Waste Solutions Corp.,0.0107,-0.0053,-33.13,1179000,70212,25258000,2024-01-25T06:18:52.948832
LVGLF,Lake Victoria Gold Ltd.,0.141,-0.149,-51.38,1650,18045,14878000,2024-01-25T06:18:52.948832
MLYCF,Multi-Metal Development Ltd.,0.022,-0.008,-26.67,153885,31708,7548000,2024-01-25T06:18:52.948832
KHRNF,Khiron Life Sciences Corp.,0.012,-0.0055,-31.43,179707,159058,7005000,2024-01-25T06:18:52.948832
KPIFF,Edgewater Wireless Systems Inc.,0.0293,-0.0081,-21.52,11900,17623,6166000,2024-01-25T06:18:52.948832
NVSGF,Nevada Sunrise Metals Corporation,0.05,-0.013,-20.63,36417,49731,6109000,2024-01-25T06:18:52.948832
SCYYF,Scandium International Mining Corp.,0.014,-0.004,-22.22,203000,34880,5289000,2024-01-25T06:18:52.948832
BGAVF,Bravada Gold Corporation,0.03,-0.0088,-22.68,82929,108653,4444000,2024-01-25T06:18:52.948832
AWKNF,Awakn Life Sciences Corp.,0.085,-0.035,-29.17,23493,50724,4438000,2024-01-25T06:18:52.948832
SXTP,"60 Degrees Pharmaceuticals, Inc.",0.6,-0.2,-25.0,447030,603791,3480000,2024-01-25T06:18:52.948832
TGCB,Tego Cyber Inc.,0.06,-0.0178,-22.88,145950,33184,3227000,2024-01-25T06:18:52.948832
LOBEF,Lobe Sciences Ltd.,0.014,-0.0045,-24.32,1666,51995,3004000,2024-01-25T06:18:52.948832
SSYRF,Sassy Gold Corp.,0.0299,-0.0077,-20.4,10500,38422,2278000,2024-01-25T06:18:52.948832
CSRNF,Canstar Resources Inc.,0.02,-0.0121,-37.69,53500,27646,2538000,2024-01-25T06:18:52.948832
THCBF,THC Biomed Intl Ltd.,0.0104,-0.005,-32.47,100,17856,1705000,2024-01-25T06:18:52.948832
FTRS,Futuris Company,0.015,-0.008,-34.78,318534,69870,1932000,2024-01-25T06:18:52.948832
BDRL,"Blonder Tongue Laboratories, Inc.",0.091,-0.029,-24.17,792,20539,1310000,2024-01-25T06:18:52.948832
FMHS,"Farmhouse, Inc",0.0711,-0.0255,-26.4,20000,13278,1232000,2024-01-25T06:18:52.948832
TWOH,Two Hands Corporation,0.0278,-0.0237,-46.01,219223,20619,1171000,2024-01-25T06:18:52.948832
MLRT,"MetAlert, Inc.",0.03,-0.009,-23.08,137457,76346,963627,2024-01-25T06:18:52.948832
MYCOF,Mydecine Innovations Group Inc.,0.0113,-0.0039,-25.66,117483,26448,594012,2024-01-25T06:18:52.948832
IMPM,"Impac Mortgage Holdings, Inc.",0.0161,-0.0128,-44.29,16771,65886,588759,2024-01-25T06:18:52.948832
RCIT,"Reelcause, Inc.",0.0135,-0.0052,-27.81,63474,0,302412,2024-01-25T06:18:52.948832
CFRXQ,ContraFect Corporation,0.028,-0.0085,-23.37,327278,118881,0,2024-01-25T06:18:52.948832
FRCJL,First Republic Bank,0.0151,-0.0199,-56.86,2626,197939,0,2024-01-25T06:18:52.948832
WSRIF,,0.043,-0.013,-23.21,11292,59198,0,2024-01-25T06:18:52.948832
DTLAP,Brookfield DTLA Fund Office Trust Investor Inc.,0.0301,-0.0296,-49.62,268,40735,0,2024-01-25T06:18:52.948832
