Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RAFA,"Rafarma Pharmaceuticals, Inc.",0.1342,-0.0557,-29.35,59955,36844,110285000,2024-03-08T06:17:12.332018
EVA,Enviva Inc.,0.6841,-0.258,-27.39,7808000,3553000,50963000,2024-03-08T06:17:12.332018
EMHLF,European Metals Holdings Limited,0.1595,-0.0525,-24.75,44157,13581,38188000,2024-03-08T06:17:12.332018
SQNS,Sequans Communications S.A.,0.56,-0.162,-22.44,1035000,432672,34537000,2024-03-08T06:17:12.332018
NANX,Nanophase Technologies Corporation,0.5,-0.15,-23.08,34036,12267,27360000,2024-03-08T06:17:12.332018
LEEEF,Leef Brands Inc.,0.0181,-0.0051,-21.98,28192,132830,21544000,2024-03-08T06:17:12.332018
NBMFF,NEO Battery Materials Ltd.,0.136,-0.04,-22.73,11000,12376,16562000,2024-03-08T06:17:12.332018
ABMBF,Abcourt Mines Inc.,0.0381,-0.0099,-20.68,52000,34955,18839000,2024-03-08T06:17:12.332018
ASTR,"Astra Space, Inc.",0.584,-0.276,-32.09,1082000,567028,13236000,2024-03-08T06:17:12.332018
YGMZ,MingZhu Logistics Holdings Limited,0.5199,-0.2401,-31.59,930563,219698,11937000,2024-03-08T06:17:12.332018
LCCN,LeapCharger Corporation,0.31,-0.1,-24.39,60872,168953,10912000,2024-03-08T06:17:12.332018
LBRMF,Labrador Iron Mines Holdings Limited,0.04,-0.01,-20.0,14471,25255,6495000,2024-03-08T06:17:12.332018
PMEDF,Predictmedix AI Inc.,0.0389,-0.0171,-30.45,3000,11501,5759000,2024-03-08T06:17:12.332018
BWVI,"Blue Water Ventures International, Inc.",0.0224,-0.0116,-34.12,55238,203184,5751000,2024-03-08T06:17:12.332018
ORHB,"ORHub, Inc.",0.036,-0.0105,-22.58,239543,184185,5506000,2024-03-08T06:17:12.332018
CPIVF,Captiva Verde Wellness Corp.,0.015,-0.01,-40.0,48375,14990,5342000,2024-03-08T06:17:12.332018
PLGNF,Playgon Games Inc.,0.0185,-0.0052,-22.11,31049,18522,6405000,2024-03-08T06:17:12.332018
BBLR,Bubblr Inc.,0.0315,-0.0084,-21.05,56555,29640,4952000,2024-03-08T06:17:12.332018
BEVVF,Bee Vectoring Technologies International Inc.,0.0293,-0.008,-21.45,3602,27888,5617000,2024-03-08T06:17:12.332018
CRGE,"Charge Enterprises, Inc.",0.021,-0.0094,-30.92,4897000,25530000,4516000,2024-03-08T06:17:12.332018
TNRG,Thunder Energies Corporation,0.039,-0.031,-44.29,2947,11981,4355000,2024-03-08T06:17:12.332018
RADCQ,Rite Aid Corporation,0.06,-0.03,-33.33,17170,431910,3402000,2024-03-08T06:17:12.332018
STHFF,Stelmine Canada Ltd.,0.03,-0.0178,-37.24,7200,103506,3776000,2024-03-08T06:17:12.332018
REGRF,New World Solutions Inc.,0.0311,-0.0183,-37.04,126978,39017,3561000,2024-03-08T06:17:12.332018
TIPS,"Tianrong Internet Products and Services, Inc.",0.035,-0.0138,-28.28,45700,27066,2964000,2024-03-08T06:17:12.332018
TRYPF,Tryp Therapeutics Inc.,0.0195,-0.0064,-24.71,222500,53466,1880000,2024-03-08T06:17:12.332018
CSUI,Cannabis Suisse Corp.,0.017,-0.011,-39.29,130000,18210,786333,2024-03-08T06:17:12.332018
MEIL,Methes Energies International Ltd.,0.0389,-0.0135,-25.69,39200,40869,539169,2024-03-08T06:17:12.332018
KAST,"Kasten, Inc.",0.012,-0.006,-33.33,772504,45836,343756,2024-03-08T06:17:12.332018
SIENQ,"Sientra, Inc.",0.065,-0.025,-27.78,218345,2534000,0,2024-03-08T06:17:12.332018
NEPTF,Neptune Wellness Solutions Inc,0.05,-0.15,-75.0,623735,393632,0,2024-03-08T06:17:12.332018
ROII,"RiskOn International, Inc.",0.0225,-0.0064,-22.28,760501,11613000,0,2024-03-08T06:17:12.332018
GMBLP,"Esports Entertainment Group, Inc.",0.2254,-0.0746,-24.87,9697,17394,0,2024-03-08T06:17:12.332018
DTLAP,Brookfield DTLA Fund Office Trust Investor Inc.,0.12,-0.03,-20.0,500,12294,0,2024-03-08T06:17:12.332018
