Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
HWAL,"Hollywall Entertainment, Inc.",0.035,-0.015,-30.0,5000,27230,94713000,2024-02-23T06:18:03.249854
WNDW,"SolarWindow Technologies, Inc.",0.36,-0.1,-21.74,6799,22336,19151000,2024-02-23T06:18:03.249854
GBNH,Greenbrook TMS Inc.,0.204,-0.1787,-46.69,8182000,2410000,8726000,2024-02-23T06:18:03.249854
DPRO,Draganfly Inc.,0.17,-0.19,-52.78,14951000,268440,8381000,2024-02-23T06:18:03.249854
ANTMF,Antilles Gold Limited,0.01,-0.01,-50.0,79522,24487,12375000,2024-02-23T06:18:03.249854
PEXZF,Pacific Ridge Exploration Ltd.,0.063,-0.017,-21.25,396262,60385,8183000,2024-02-23T06:18:03.249854
NLPXF,Noble Mineral Exploration Inc.,0.0372,-0.0098,-20.85,10000,59861,9161000,2024-02-23T06:18:03.249854
RADCQ,Rite Aid Corporation,0.14,-0.2,-58.82,67828,472298,7937000,2024-02-23T06:18:03.249854
MZZMF,Matador Mining Limited,0.0151,-0.0074,-32.89,6000,64175,12377000,2024-02-23T06:18:03.249854
LVRLF,CordovaCann Corp.,0.066,-0.0278,-29.64,50200,36760,7227000,2024-02-23T06:18:03.249854
TMMI,"TMM, Inc.",0.0119,-0.007,-37.04,173323,371901,7021000,2024-02-23T06:18:03.249854
BRSH,Bruush Oral Care Inc.,0.0568,-0.0152,-21.11,5778000,6581000,5735000,2024-02-23T06:18:03.249854
CLCFF,Christina Lake Cannabis Corp.,0.0328,-0.0103,-23.9,2210,19303,4857000,2024-02-23T06:18:03.249854
IQAIF,IQ-AI Limited,0.0192,-0.0098,-33.79,19523,36242,5471000,2024-02-23T06:18:03.249854
SNPX,"Synaptogenix, Inc.",0.1873,-0.0737,-28.24,2020000,718338,3819000,2024-02-23T06:18:03.249854
SENR,"Strategic Environmental & Energy Resources, Inc.",0.0411,-0.0151,-26.83,3140,48433,2675000,2024-02-23T06:18:03.249854
BRZV,Fitvia Corp.,0.012,-0.0049,-28.99,9500,110565,3695000,2024-02-23T06:18:03.249854
AMMJ,"American Cannabis Company, Inc.",0.0136,-0.0085,-38.57,281537,814365,2331000,2024-02-23T06:18:03.249854
HAPBF,"Hapbee Technologies, Inc.",0.0194,-0.0105,-35.12,155000,18973,3737000,2024-02-23T06:18:03.249854
CBDW,1606 Corp.,0.045,-0.0169,-27.28,981595,154496,2127000,2024-02-23T06:18:03.249854
XBRAF,Xebra Brands Ltd.,0.0284,-0.0086,-23.34,28016,12974,1547000,2024-02-23T06:18:03.249854
NEPT,Neptune Wellness Solutions Inc.,0.332,-0.117,-26.06,162627,134655,1505000,2024-02-23T06:18:03.249854
HSTO,Histogen Inc.,0.32,-0.08,-20.0,54898,17083,1367000,2024-02-23T06:18:03.249854
MOTS,"Motus GI Holdings, Inc.",0.79,-0.31,-28.18,2752000,1649000,1222000,2024-02-23T06:18:03.249854
NVGLF,NV Gold Corporation,0.0105,-0.0033,-23.91,20000,64123,1315000,2024-02-23T06:18:03.249854
CNXA,Connexa Sports Technologies Inc.,0.2491,-0.0688,-21.64,2344000,10083000,855949,2024-02-23T06:18:03.249854
AESO,"Atlantic Energy Solutions, Inc.",0.016,-0.012,-42.86,686226,63277,761416,2024-02-23T06:18:03.249854
RVBR,Markray Corp.,0.015,-0.015,-50.0,588,21648,754147,2024-02-23T06:18:03.249854
SIGL,"Signal Advance, Inc.",0.07,-0.02,-22.22,310,11678,732207,2024-02-23T06:18:03.249854
GERS,CleanTech Alpha Corporation,0.0468,-0.0192,-29.14,166,22437,777420,2024-02-23T06:18:03.249854
XSNX,NovAccess Global Inc.,0.02,-0.006,-23.08,57202,257681,527472,2024-02-23T06:18:03.249854
FLES,"Auto Parts 4Less Group, Inc.",0.038,-0.0315,-45.32,994861,228056,336124,2024-02-23T06:18:03.249854
IMPLQ,Impel Pharmaceuticals Inc.,0.0138,-0.0036,-20.53,1240,351941,329820,2024-02-23T06:18:03.249854
WTER,The Alkaline Water Company Inc.,0.0195,-0.0095,-32.76,19572,153511,253964,2024-02-23T06:18:03.249854
KAST,"Kasten, Inc.",0.019,-0.0109,-36.43,100,35492,343721,2024-02-23T06:18:03.249854
AEPT,"American Environmental Partners, Inc.",0.021,-0.008,-27.59,105606,53313,41879,2024-02-23T06:18:03.249854
JTCHY,Jianpu Technology Inc.,0.1532,-0.1468,-48.92,57053,54475,0,2024-02-23T06:18:03.249854
MNYWW,MoneyHero Limited,0.08,-0.0409,-33.83,26830,78201,0,2024-02-23T06:18:03.249854
NTMFF,Neotech Metals Corp.,0.32,-0.0968,-23.22,25822,164275,0,2024-02-23T06:18:03.249854
RFMCD,Refined Metals Corp.,0.055,-0.02,-26.67,3698,11280,0,2024-02-23T06:18:03.249854
SIVPQ,SVB Financial Group,0.2,-0.145,-42.03,7507,91964,0,2024-02-23T06:18:03.249854
CANOQ,"Cano Health, Inc.",0.28,-0.12,-30.0,54557,316695,0,2024-02-23T06:18:03.249854
