Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
EGRNQ,China Evergrande Group,0.015,-0.005,-25.0,86302,124900,198064000,2024-03-07T06:18:33.959288
ARAFF,Arafura Rare Earths Limited,0.08,-0.026,-24.53,18912,57394,232884000,2024-03-07T06:18:33.959288
FBRKF,FBR Limited,0.0174,-0.0066,-27.5,8077,60449,77279000,2024-03-07T06:18:33.959288
KWIK,"KwikClick, Inc.",0.185,-0.047,-20.26,78952,11036,28074000,2024-03-07T06:18:33.959288
ZHCLF,Zenith Capital Corp.,0.12,-0.04,-25.0,17419,22489,17240000,2024-03-07T06:18:33.959288
BRCNF,Burcon NutraScience Corporation,0.1319,-0.0381,-22.41,14537,12998,17001000,2024-03-07T06:18:33.959288
WLGS,"WANG & LEE GROUP, Inc.",0.7572,-0.1908,-20.13,285377,411923,11431000,2024-03-07T06:18:33.959288
MLMLF,McFarlane Lake Mining Limited,0.0467,-0.0123,-20.85,7000,52908,11705000,2024-03-07T06:18:33.959288
HSCS,"Heart Test Laboratories, Inc.",0.13,-0.0491,-27.41,4493000,3653000,8471000,2024-03-07T06:18:33.959288
GDVM,"VeeMost Technologies Holdings, Inc.",0.022,-0.0063,-22.26,3052000,1041000,8103000,2024-03-07T06:18:33.959288
LVRLF,CordovaCann Corp.,0.0685,-0.0242,-26.11,500,42979,7501000,2024-03-07T06:18:33.959288
MITJF,The Mint Corporation,0.0221,-0.0073,-24.83,7502,49652,6942000,2024-03-07T06:18:33.959288
REPO,National Asset Recovery Corp.,0.035,-0.0099,-22.05,34944,20481,5780000,2024-03-07T06:18:33.959288
WEWKQ,WeWork Inc.,0.0951,-0.0549,-36.6,4915,64825,5017000,2024-03-07T06:18:33.959288
JAGX,"Jaguar Health, Inc.",0.0896,-0.0365,-28.95,54590000,27464000,4548000,2024-03-07T06:18:33.959288
SBFM,"Sunshine Biopharma, Inc.",0.066,-0.0176,-21.05,40167000,14125000,3594000,2024-03-07T06:18:33.959288
PWWBF,PowerBand Solutions Inc.,0.0119,-0.0079,-39.9,10300,58430,3562000,2024-03-07T06:18:33.959288
GMVDF,G Medical Innovations Holdings Ltd,0.01,-0.0038,-27.8,13154,45776,2599000,2024-03-07T06:18:33.959288
ELIQ,"Electriq Power Holdings, Inc.",0.0578,-0.0222,-27.81,1576,135435,2410000,2024-03-07T06:18:33.959288
HGYN,Hong Yuan Holding Group,0.023,-0.006,-20.69,1673,31064,1717000,2024-03-07T06:18:33.959288
NDEV,Novus Acquisition & Development Corp.,0.0157,-0.0078,-33.05,3900,17471,1693000,2024-03-07T06:18:33.959288
FTRS,Futuris Company,0.021,-0.0059,-21.93,32600,65357,1932000,2024-03-07T06:18:33.959288
CMRA,"Comera Life Sciences Holdings, Inc.",0.0339,-0.011,-24.5,1699,25454,1042000,2024-03-07T06:18:33.959288
AJOY,Ayujoy Herbals Ltd.,0.016,-0.008,-33.33,120000,13108,994400,2024-03-07T06:18:33.959288
JADA,Jade Art Group Inc.,0.012,-0.0039,-24.53,11340,33477,959760,2024-03-07T06:18:33.959288
NEPT,Neptune Wellness Solutions Inc.,0.2,-0.1731,-46.4,2198000,362783,906408,2024-03-07T06:18:33.959288
BRDSQ,"Bird Global, Inc.",0.0437,-0.0193,-30.63,101756,153749,691111,2024-03-07T06:18:33.959288
GIGA,Giga-tronics Incorporated,0.113,-0.032,-22.07,3100,12623,670270,2024-03-07T06:18:33.959288
AESO,"Atlantic Energy Solutions, Inc.",0.0125,-0.0042,-25.15,325,67173,594856,2024-03-07T06:18:33.959288
PLFLF,PlantFuel Life Inc.,0.017,-0.0051,-23.3,12050,17779,304574,2024-03-07T06:18:33.959288
SOFO,"Sonic Foundry, Inc.",0.0231,-0.0169,-42.25,140680,25535,280420,2024-03-07T06:18:33.959288
NOGNQ,"Nogin, Inc.",0.0139,-0.006,-30.07,1364,478694,157087,2024-03-07T06:18:33.959288
IDGR,Ideal Group of Companies Inc.,0.0395,-0.0105,-21.0,2673,16967,0,2024-03-07T06:18:33.959288
POLC,Polished.com Inc.,0.0725,-0.1275,-63.75,71236,3355000,0,2024-03-07T06:18:33.959288
MCDIF,Mcdermott International Ltd.,0.12,-0.049,-28.99,469652,145315,0,2024-03-07T06:18:33.959288
STMHD,"Stem Holdings, Inc.",0.1401,-0.2999,-68.16,2620,20417,0,2024-03-07T06:18:33.959288
