Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
NYCB,"New York Community Bancorp, Inc.",6.47,-3.91,-37.67,126672000,8847000,4672000000,2024-02-01T06:18:01.890530
ZCAR,"Zoomcar Holdings, Inc.",2.38,-0.72,-23.23,460934,508350,102040000,2024-02-01T06:18:01.890530
NUBI,Nubia Brand International Corp.,5.14,-2.61,-33.68,50716,85051,36651000,2024-02-01T06:18:01.890530
MDAI,"Spectral AI, Inc.",2.09,-0.82,-28.18,3863000,1024000,34056000,2024-02-01T06:18:01.890530
MMAT,Meta Materials Inc.,3.82,-1.05,-21.56,474125,175459,21545000,2024-02-01T06:18:01.890530
EVAX,Evaxion Biotech A/S,3.93,-1.86,-32.12,662959,628743,15932000,2024-02-01T06:18:01.890530
DMAQ,Deep Medicine Acquisition Corp.,2.96,-5.43,-64.72,73881,12368,12900000,2024-02-01T06:18:01.890530
GRI,"GRI Bio, Inc.",1.62,-1.25,-43.55,322874,102484,1046000,2024-02-01T06:18:01.890530
OGEN,"Oragenics, Inc.",2.3,-1.165,-33.62,166315,12293,7086000,2024-02-01T06:18:01.890530
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",1.4,-0.35,-20.0,134967,64720,4914000,2024-02-01T06:18:01.890530
GMBL,"Esports Entertainment Group, Inc.",2.46,-0.84,-25.45,508792,752732,2620000,2024-02-01T06:18:01.890530
NVVE,Nuvve Holding Corp.,1.24,-2.1,-62.87,7360000,452972,1547000,2024-02-01T06:18:01.890530
