Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
EGRNQ,China Evergrande Group,0.015,-0.005,-25.0,86302,127933,198064000,2024-03-06T21:23:25.034177
ARAFF,Arafura Rare Earths Limited,0.08,-0.026,-24.53,18912,56638,187205000,2024-03-06T21:23:25.034177
NVAAF,Nova Minerals Limited,0.199,-0.051,-20.4,38935,10978,41967000,2024-03-06T21:23:25.034177
KWIK,"KwikClick, Inc.",0.185,-0.047,-20.26,78952,10061,28074000,2024-03-06T21:23:25.034177
ZHCLF,Zenith Capital Corp.,0.12,-0.04,-25.0,17419,22203,17240000,2024-03-06T21:23:25.034177
BRCNF,Burcon NutraScience Corporation,0.1319,-0.0381,-22.41,14537,13081,16040000,2024-03-06T21:23:25.034177
WLGS,"WANG & LEE GROUP, Inc.",0.7572,-0.1908,-20.13,284177,406541,11431000,2024-03-06T21:23:25.034177
MLMLF,McFarlane Lake Mining Limited,0.0467,-0.0123,-20.85,7000,52793,9279000,2024-03-06T21:23:25.034177
HSCS,"Heart Test Laboratories, Inc.",0.13,-0.0491,-27.41,4493000,3650000,8270000,2024-03-06T21:23:25.034177
GDVM,"VeeMost Technologies Holdings, Inc.",0.022,-0.0063,-22.26,3052000,1003000,8103000,2024-03-06T21:23:25.034177
LVRLF,CordovaCann Corp.,0.0685,-0.0242,-26.11,500,42433,7501000,2024-03-06T21:23:25.034177
MITJF,The Mint Corporation,0.0221,-0.0073,-24.83,7502,52968,5225000,2024-03-06T21:23:25.034177
REPO,National Asset Recovery Corp.,0.035,-0.0099,-22.05,34944,19918,5780000,2024-03-06T21:23:25.034177
WEWKQ,WeWork Inc.,0.0951,-0.0549,-36.6,4915,64608,5017000,2024-03-06T21:23:25.034177
JAGX,"Jaguar Health, Inc.",0.0896,-0.0365,-28.95,54590000,27057000,4548000,2024-03-06T21:23:25.034177
SBFM,"Sunshine Biopharma, Inc.",0.066,-0.0176,-21.05,39432000,13836000,3594000,2024-03-06T21:23:25.034177
PWWBF,PowerBand Solutions Inc.,0.0119,-0.0079,-39.9,10300,57695,3562000,2024-03-06T21:23:25.034177
GMVDF,G Medical Innovations Holdings Ltd,0.01,-0.0038,-27.8,13154,48415,2599000,2024-03-06T21:23:25.034177
ELIQ,"Electriq Power Holdings, Inc.",0.0578,-0.0222,-27.81,1576,137135,2410000,2024-03-06T21:23:25.034177
HGYN,Hong Yuan Holding Group,0.023,-0.006,-20.69,1673,31127,1717000,2024-03-06T21:23:25.034177
NDEV,Novus Acquisition & Development Corp.,0.0157,-0.0078,-33.05,3900,17656,1693000,2024-03-06T21:23:25.034177
FTRS,Futuris Company,0.021,-0.0059,-21.93,32600,65642,1508000,2024-03-06T21:23:25.034177
CMRA,"Comera Life Sciences Holdings, Inc.",0.0339,-0.011,-24.5,1699,26030,1042000,2024-03-06T21:23:25.034177
AJOY,Ayujoy Herbals Ltd.,0.016,-0.008,-33.33,120000,13056,994400,2024-03-06T21:23:25.034177
NEPT,Neptune Wellness Solutions Inc.,0.2,-0.1731,-46.4,2164000,363305,906408,2024-03-06T21:23:25.034177
BRDSQ,"Bird Global, Inc.",0.0437,-0.0193,-30.63,101756,154661,691111,2024-03-06T21:23:25.034177
GIGA,Giga-tronics Incorporated,0.113,-0.032,-22.07,3100,12413,670270,2024-03-06T21:23:25.034177
AESO,"Atlantic Energy Solutions, Inc.",0.0125,-0.0042,-25.15,325,67168,594856,2024-03-06T21:23:25.034177
PLFLF,PlantFuel Life Inc.,0.017,-0.0051,-23.3,12050,17624,304574,2024-03-06T21:23:25.034177
SOFO,"Sonic Foundry, Inc.",0.0231,-0.0169,-42.25,140680,26263,280420,2024-03-06T21:23:25.034177
NOGNQ,"Nogin, Inc.",0.0139,-0.006,-30.07,1364,527028,157087,2024-03-06T21:23:25.034177
IDGR,Ideal Group of Companies Inc.,0.0395,-0.0105,-21.0,2673,17460,0,2024-03-06T21:23:25.034177
POLC,Polished.com Inc.,0.0725,-0.1275,-63.75,71236,3300000,0,2024-03-06T21:23:25.034177
MCDIF,Mcdermott International Ltd.,0.12,-0.049,-28.99,469652,142893,0,2024-03-06T21:23:25.034177
STMHD,"Stem Holdings, Inc.",0.1401,-0.2999,-68.16,2620,21770,0,2024-03-06T21:23:25.034177
