Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
TAWNF,Thai Airways International Public Company Limited,0.18,-0.01,-5.58,15000,203348,5565000000,2026-03-24T07:43:42.127782
CGNMF,CGN Mining Company Limited,0.49,-0.04,-8.49,102500,37886,3804000000,2026-03-24T07:43:42.127782
DTREF,DATELINE RESOURCES LTD.,0.36,0.04,13.17,1685000,5147000,1323000000,2026-03-24T07:43:42.127782
ALKEF,Alkane Resources Ltd,0.96,-0.03,-3.03,327996,473308,1321000000,2026-03-24T07:43:42.127782
AFMJF,Alphamin Resources Corp.,0.78,0.04,5.41,96700,881638,997706000,2026-03-24T07:43:42.127782
MLXEF,Metals X Limited,0.77,-0.0,-0.21,20144,104272,685446000,2026-03-24T07:43:42.127782
THXPF,Thor Explorations Ltd.,0.88,0.01,1.66,46600,144335,588784000,2026-03-24T07:43:42.127782
TAKOF,Volatus Aerospace Inc.,0.62,0.01,2.12,36717,420706,418867000,2026-03-24T07:43:42.127782
CXOXF,Core Lithium Ltd,0.14,-0.0,-0.07,11500,23725,384787000,2026-03-24T07:43:42.127782
SLVMF,Silver Mines Limited,0.14,0.03,27.42,350000,102226,290611000,2026-03-24T07:43:42.127782
MTMCF,Metallium Limited,0.38,0.0,0.07,229430,895469,290084000,2026-03-24T07:43:42.127782
EULIF,European Lithium Limited,0.16,0.0,0.03,39500,1598000,278336000,2026-03-24T07:43:42.127782
LTSRF,Lotus Resources Limited,1.0,-0.02,-2.35,8169,314311,272125000,2026-03-24T07:43:42.127782
GLNLF,Galan Lithium Limited,0.22,-0.02,-6.52,75000,79818,271159000,2026-03-24T07:43:42.127782
RECAF,Reconnaissance Energy Africa Ltd.,0.67,0.02,2.91,151205,1071000,254019000,2026-03-24T07:43:42.127782
TGNMF,--,0.18,-0.01,-3.03,100000,16271,250503000,2026-03-24T07:43:42.127782
STPGF,Steppe Gold Ltd.,0.87,0.05,5.73,138020,62033,219201000,2026-03-24T07:43:42.127782
MMTMF,Monument Mining Limited,0.59,-0.0,-0.84,10200,125272,204546000,2026-03-24T07:43:42.127782
WMWWF,West Wits Mining Limited,0.04,-0.0,-10.32,20000,66325,185053000,2026-03-24T07:43:42.127782
ALLIF,Atlantic Lithium Limited,0.23,0.02,8.14,101353,38248,174083000,2026-03-24T07:43:42.127782
AMNP,American Sierra Gold Corp.,0.19,0.03,22.73,10000,28698,166058000,2026-03-24T07:43:42.127782
BMLQF,Boab Metals Limited,0.25,-0.03,-10.2,40000,43177,144089000,2026-03-24T07:43:42.127782
DBOXF,D-BOX Technologies Inc.,0.53,0.04,8.16,34800,157023,118057000,2026-03-24T07:43:42.127782
INNMF,Amplia Therapeutics Limited,0.2,0.12,151.25,74400,10977,114422000,2026-03-24T07:43:42.127782
ALGEF,Alligator Energy Limited,0.02,0.0,2.97,100080,476094,107820000,2026-03-24T07:43:42.127782
GKPRF,Gatekeeper Systems Inc.,0.9,0.04,4.66,28725,225211,99153000,2026-03-24T07:43:42.127782
KUYAF,Kuya Silver Corporation,0.54,0.05,11.23,94911,765801,92174000,2026-03-24T07:43:42.127782
ARDNF,Argent Minerals Limited,0.04,0.0,0.0,412634,69983,87026000,2026-03-24T07:43:42.127782
