Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BRCHF,BrainChip Holdings Ltd,0.21,-0.0,-0.48,15000,222375,433261000,2025-01-16T06:33:23.047667
MLXEF,Metals X Limited,0.3,0.0,0.0,14103,30416,276202000,2025-01-16T06:33:23.047667
ANPMF,Andean Precious Metals Corp.,0.94,0.03,3.5,18890,65227,142214000,2025-01-16T06:33:23.047667
NPPTF,Neptune Digital Assets Corp.,0.7,0.0,0.07,47731,914458,91174000,2025-01-16T06:33:23.047667
HLOGF,Helium One Global Limited,0.01,-0.0,-17.86,50000,111833,67916000,2025-01-16T06:33:23.047667
TYPTF,-,0.02,0.0,0.0,90000,123384,36178000,2025-01-16T06:33:23.047667
ACIXF,Acarix AB (publ),0.02,0.0,0.0,20000,63657,22445000,2025-01-16T06:33:23.047667
ILAG,Intelligent Living Application Group Inc.,0.88,0.06,7.36,14594,24448,15983000,2025-01-16T06:33:23.047667
BNCM,"Bounce Mobile Systems, Inc.",0.02,0.0,18.67,30001,105279,9783000,2025-01-16T06:33:23.047667
CINGF,Coinsilium Group Limited,0.04,0.0,0.0,10000,100808,8296000,2025-01-16T06:33:23.047667
NDEV,Novus Acquisition & Development Corp.,0.06,-0.01,-12.04,21350,41211,8177000,2025-01-16T06:33:23.047667
DRCR,Dear Cashmere Holding Company,0.11,0.02,15.79,35792,160358,5914000,2025-01-16T06:33:23.047667
NRBT,Novus Robotics Inc.,0.08,-0.02,-19.6,38000,76355,2744000,2025-01-16T06:33:23.047667
STGZ,Stargaze Entertainment Group Inc.,0.01,-0.0,-4.11,25002,77317,2082000,2025-01-16T06:33:23.047667
