Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DRSHF,DroneShield Limited,0.86,0.06,7.5,33000,43105,655320000,2024-06-10T06:19:11.906092
LTSRF,Lotus Resources Limited,0.2798,0.0,0.0,335000,249688,512375000,2024-06-10T06:19:11.906092
PTHRF,Pantheon Resources Plc,0.4,-0.04,-9.09,11840,418751,420328000,2024-06-10T06:19:11.906092
OGNRF,Orogen Royalties Inc.,0.8951,-0.0199,-2.17,101641,110707,179937000,2024-06-10T06:19:11.906092
KRKNF,Kraken Robotics Inc.,0.7079,-0.0153,-2.12,54939,116357,162430000,2024-06-10T06:19:11.906092
ARRNF,American Rare Earths Limited,0.175,-0.004,-2.23,153101,1056000,86349000,2024-06-10T06:19:11.906092
RDGL,Vivos Inc.,0.17,0.0,0.0,661302,1503000,68176000,2024-06-10T06:19:11.906092
CTXXF,CEMATRIX Corporation,0.33,-0.012,-3.51,9600,29911,46182000,2024-06-10T06:19:11.906092
IQST,iQSTEL Inc.,0.261,-0.0232,-8.16,170297,441493,46154000,2024-06-10T06:19:11.906092
GMTLF,GOLDEN METAL RESOURCES PLC,0.28,0.0,0.0,7000,11604,29898000,2024-06-10T06:19:11.906092
ENZN,"Enzon Pharmaceuticals, Inc.",0.23,0.045,24.32,111804,31538,17069000,2024-06-10T06:19:11.906092
CANOF,California Nanotechnologies Corp.,0.293,0.0,0.0,12000,22432,12710000,2024-06-10T06:19:11.906092
BGLC,BioNexus Gene Lab Corp.,0.5555,-0.045,-7.49,150189,218525,9814000,2024-06-10T06:19:11.906092
SRCGF,Homeland Nickel Inc.,0.034,0.0,0.0,20000,17917,7326000,2024-06-10T06:19:11.906092
