Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
WFRSF,West African Resources Limited,0.965,0.2358,32.34,7200,20196,1008000000,2024-05-30T06:25:54.278530
LTSRF,Lotus Resources Limited,0.32,0.0157,5.16,47403,224422,585990000,2024-05-30T06:25:54.278530
DRSHF,DroneShield Limited,0.74,0.09,13.85,134111,38746,535853000,2024-05-30T06:25:54.278530
PTHRF,Pantheon Resources Plc,0.37,-0.0226,-5.76,69100,417622,367177000,2024-05-30T06:25:54.278530
MLXEF,Metals X Limited,0.31,-0.0023,-0.74,75000,124011,292168000,2024-05-30T06:25:54.278530
GUYGF,G2 Goldfields Inc.,1.0,-0.02,-1.96,32100,39845,210256000,2024-05-30T06:25:54.278530
OGNRF,Orogen Royalties Inc.,0.96,-0.0145,-1.49,158678,108145,192696000,2024-05-30T06:25:54.278530
KROEF,KR1 Plc,0.9,0.0,0.0,12000,10161,174416000,2024-05-30T06:25:54.278530
KRKNF,Kraken Robotics Inc.,0.752,0.017,2.31,624952,122620,172131000,2024-05-30T06:25:54.278530
ARRNF,American Rare Earths Limited,0.1915,0.0005,0.26,282231,1302000,94491000,2024-05-30T06:25:54.278530
XPL,Solitario Resources Corp.,0.8853,-0.0157,-1.74,66329,170543,71964000,2024-05-30T06:25:54.278530
BTTC,Bitech Technologies Corporation,0.081,-0.0045,-5.26,65500,79667,57598000,2024-05-30T06:25:54.278530
CTXXF,CEMATRIX Corporation,0.3525,-0.0133,-3.64,77164,29098,48243000,2024-05-30T06:25:54.278530
IQST,iQSTEL Inc.,0.27,-0.0023,-0.84,252610,446087,47745000,2024-05-30T06:25:54.278530
GKPRF,Gatekeeper Systems Inc.,0.5081,0.0048,0.95,88415,108114,47079000,2024-05-30T06:25:54.278530
WMWWF,West Wits Mining Limited,0.015,0.0,0.0,39000,29671,38071000,2024-05-30T06:25:54.278530
PCSV,"PCS Edventures!, Inc.",0.229,-0.001,-0.43,6030,51379,28564000,2024-05-30T06:25:54.278530
CANOF,California Nanotechnologies Corp.,0.31,0.02,6.9,61140,21296,13447000,2024-05-30T06:25:54.278530
BGLC,BioNexus Gene Lab Corp.,0.4899,-0.0426,-8.0,77065,211645,8655000,2024-05-30T06:25:54.278530
SRCGF,Homeland Nickel Inc.,0.0386,-0.0067,-14.68,83175,18853,8327000,2024-05-30T06:25:54.278530
