Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CHNR,"China Natural Resources, Inc.",1.77,-1.7,-48.99,3256000,1194000,14510000,2024-02-20T06:18:01.279739
JXJT,JX Luxventure Limited,2.26,-0.57,-20.14,1329000,828216,13703000,2024-02-20T06:18:01.279739
SELX,Semilux International Ltd. Ordinary Shares,2.61,-1.5,-36.5,568130,362016,109879000,2024-02-20T06:18:01.279739
