Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T17:39:24.056147
AMRX,"Amneal Pharmaceuticals, Inc.",5.2,0.51,10.77,1444000,1278000,1592000000,2023-12-08T17:39:24.056147
BITF,Bitfarms Ltd.,2.45,0.31,14.49,35780000,12576000,790372000,2023-12-08T17:39:24.056147
APLT,"Applied Therapeutics, Inc.",3.0407,0.3707,13.88,2088000,1039000,234831000,2023-12-08T17:39:24.056147
ARAT,Arax Holdings Corp.,1.74,0.34,24.29,3520,2406,204669000,2023-12-08T17:39:24.056147
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-08T17:39:24.056147
BDTX,"Black Diamond Therapeutics, Inc.",2.97,0.4,15.56,589239,533300,153357000,2023-12-08T17:39:24.056147
VIRC,Virco Mfg. Corporation,8.31,1.3,18.54,402809,135987,135844000,2023-12-08T17:39:24.056147
CASI,"CASI Pharmaceuticals, Inc.",8.31,0.81,10.8,125735,39555,110702000,2023-12-08T17:39:24.056147
BWAY,BrainsWay Ltd.,6.05,0.6,11.01,183922,132061,100558000,2023-12-08T17:39:24.056147
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",5.99,0.59,10.93,5025,13422,26498000,2023-12-08T17:39:24.056147
POSC,Positron Corporation,1.38,0.29,26.61,14836,4149,19701000,2023-12-08T17:39:24.056147
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,528,295,0,2023-12-08T17:39:24.056147
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,1208,2964,0,2023-12-08T17:39:24.056147
