Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T18:48:56.814305
AMRX,"Amneal Pharmaceuticals, Inc.",5.18,0.49,10.34,1293000,1278000,1586000000,2023-12-08T18:48:56.814305
BITF,Bitfarms Ltd.,2.455,0.315,14.72,31148000,12576000,791985000,2023-12-08T18:48:56.814305
APLD,Applied Digital Corporation,6.29,0.66,11.72,2116000,3361000,668627000,2023-12-08T18:48:56.814305
ARAT,Arax Holdings Corp.,1.74,0.34,24.29,3520,2406,204669000,2023-12-08T18:48:56.814305
KROEF,KR1 Plc,1.0527,0.3627,52.56,11400,8687,186715000,2023-12-08T18:48:56.814305
BDTX,"Black Diamond Therapeutics, Inc.",2.8879,0.3179,12.37,405030,533300,149117000,2023-12-08T18:48:56.814305
VIRC,Virco Mfg. Corporation,8.36,1.35,19.26,352295,135987,136663000,2023-12-08T18:48:56.814305
CASI,"CASI Pharmaceuticals, Inc.",8.3,0.8,10.67,107088,39555,110567000,2023-12-08T18:48:56.814305
XELB,"Xcel Brands, Inc.",1.3094,0.1594,13.86,46219,30638,25926000,2023-12-08T18:48:56.814305
POSC,Positron Corporation,1.25,0.16,14.68,7936,4149,17845000,2023-12-08T18:48:56.814305
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,508,295,0,2023-12-08T18:48:56.814305
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,488,2964,0,2023-12-08T18:48:56.814305
