Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PTPIF,PT. Chandra Asri Petrochemical Tbk,0.28,0.085,43.59,5000,695,26209000000,2023-12-10T08:12:13.754433
TCPFF,True Corporation Public Company Limited,0.1592,0.0192,13.71,132,936,6672000000,2023-12-10T08:12:13.754433
IPDQF,ImpediMed Limited,0.092,0.017,22.67,30000,26967,200095000,2023-12-10T08:12:13.754433
ALGEF,Alligator Energy Limited,0.04,0.007,21.21,126000,80003,154492000,2023-12-10T08:12:13.754433
WONDF,WonderFi Technologies Inc.,0.1913,0.0184,10.64,623817,234894,124266000,2023-12-10T08:12:13.754433
DEFTF,DeFi Technologies Inc.,0.3877,0.0554,16.67,263827,100208,102435000,2023-12-10T08:12:13.754433
ARBKF,Argo Blockchain plc,0.1825,0.0295,19.28,110491,45304,97697000,2023-12-10T08:12:13.754433
WEGYF,Westbridge Renewable Energy Corp.,0.8289,0.0789,10.52,5000,22084,84122000,2023-12-10T08:12:13.754433
TGMGF,Theta Gold Mines Limited,0.1,0.02,25.0,8000,1071,70608000,2023-12-10T08:12:13.754433
ACOGF,Alpha Cognition Inc.,0.5265,0.2659,102.03,586739,25432,63063000,2023-12-10T08:12:13.754433
VASO,Vaso Corporation,0.3227,0.1104,52.04,2806000,169129,56575000,2023-12-10T08:12:13.754433
RVIV,Reviv3 Procare Company,0.48,0.05,11.63,40803,21014,56197000,2023-12-10T08:12:13.754433
PNPL,"Pineapple, Inc.",0.21,0.0203,10.7,428,1417,47564000,2023-12-10T08:12:13.754433
SNVFF,Sonoro Energy Ltd.,0.14,0.0529,60.73,2000,1096,27228000,2023-12-10T08:12:13.754433
IFUS,"Impact Fusion International, Inc.",0.0692,0.0193,38.68,1670000,1104000,36615000,2023-12-10T08:12:13.754433
MMTIF,Micromem Technologies Inc.,0.0666,0.0076,12.88,533202,228229,33821000,2023-12-10T08:12:13.754433
INIS,International Isotopes Inc.,0.055,0.0064,13.26,20000,24231,28588000,2023-12-10T08:12:13.754433
ETST,"Earth Science Tech, Inc.",0.08,0.02,33.33,4185,70297,25191000,2023-12-10T08:12:13.754433
RSASF,RESAAS Services Inc.,0.2608,0.0408,18.55,2872,11293,20837000,2023-12-10T08:12:13.754433
GAYMF,Galway Metals Inc.,0.2694,0.0302,12.63,26866,18467,20378000,2023-12-10T08:12:13.754433
VGGOF,Greenhawk Resources Inc.,0.0502,0.0382,318.33,77000,1564,4754000,2023-12-10T08:12:13.754433
ELMSQ,"Electric Last Mile Solutions, Inc.",0.1001,0.018,21.92,96836,55921,17364000,2023-12-10T08:12:13.754433
GXUSF,Guardian Exploration Inc.,0.12,0.06,100.0,5000,1187,13009000,2023-12-10T08:12:13.754433
GMVMF,GMV Minerals Inc.,0.1934,0.0194,11.15,122832,51631,16701000,2023-12-10T08:12:13.754433
TIGCF,Triumph Gold Corp.,0.3,0.0495,19.76,209690,13576,12752000,2023-12-10T08:12:13.754433
TCRI,"TechCom, Inc.",0.19,0.04,26.67,32800,29731,12348000,2023-12-10T08:12:13.754433
