Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T19:07:18.414773
BITF,Bitfarms Ltd.,2.505,0.365,17.06,41089000,12576000,808116000,2023-12-08T19:07:18.414773
APLD,Applied Digital Corporation,6.26,0.63,11.26,3315000,3361000,665831000,2023-12-08T19:07:18.414773
APLT,"Applied Therapeutics, Inc.",3.215,0.545,20.41,2994000,1039000,248292000,2023-12-08T19:07:18.414773
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-08T19:07:18.414773
BDTX,"Black Diamond Therapeutics, Inc.",3.0,0.43,16.73,801824,533300,154906000,2023-12-08T19:07:18.414773
VIRC,Virco Mfg. Corporation,8.31,1.3,18.54,533185,135987,135846000,2023-12-08T19:07:18.414773
ARBK,Argo Blockchain plc,1.75,0.2,12.9,423332,193722,93682000,2023-12-08T19:07:18.414773
CRVS,"Corvus Pharmaceuticals, Inc.",1.87,0.19,11.31,189914,192326,91702000,2023-12-08T19:07:18.414773
XELB,"Xcel Brands, Inc.",1.3,0.15,13.04,66647,30638,25740000,2023-12-08T19:07:18.414773
POSC,Positron Corporation,1.5,0.41,37.61,43805,4149,21414000,2023-12-08T19:07:18.414773
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,528,295,0,2023-12-08T19:07:18.414773
GBAT,Grayscale Basic Attention Token Trust,3.55,0.53,17.55,1408,2964,0,2023-12-08T19:07:18.414773
