Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PTPIF,PT. Chandra Asri Petrochemical Tbk,0.28,0.085,43.59,5000,626,34755000000,2023-12-08T18:10:53.985563
AAGH,America Great Health,0.015,0.007,87.5,109000,149047,316606000,2023-12-08T18:10:53.985563
IPDQF,ImpediMed Limited,0.092,0.017,22.67,30000,26919,219497000,2023-12-08T18:10:53.985563
ALGEF,Alligator Energy Limited,0.0375,0.0045,13.64,1000,79273,155267000,2023-12-08T18:10:53.985563
MLBEF,Webcentral Limited,0.182,0.022,13.75,9044,7797,60797000,2023-12-08T18:10:53.985563
RVIV,Reviv3 Procare Company,0.475,0.045,10.47,40300,20700,55612000,2023-12-08T18:10:53.985563
PNPL,"Pineapple, Inc.",0.21,0.0203,10.7,228,1434,52654000,2023-12-08T18:10:53.985563
ETST,"Earth Science Tech, Inc.",0.08,0.02,33.33,3160,71346,25191000,2023-12-08T18:10:53.985563
ELMSQ,"Electric Last Mile Solutions, Inc.",0.12,0.0379,46.16,8341,55273,25380000,2023-12-08T18:10:53.985563
GAYMF,Galway Metals Inc.,0.28,0.0408,17.06,23366,18333,21287000,2023-12-08T18:10:53.985563
TCRI,"TechCom, Inc.",0.18,0.03,20.0,30200,29683,11698000,2023-12-08T18:10:53.985563
BRVO,Bravo Multinational Incorporated,0.18,0.03,20.0,5314,19092,10105000,2023-12-08T18:10:53.985563
FDCT,"FDCTech, Inc.",0.025,0.0105,72.59,1372000,407587,8348000,2023-12-08T18:10:53.985563
TNRG,Thunder Energies Corporation,0.0705,0.0363,106.14,725,3541,7872000,2023-12-08T18:10:53.985563
IONI,I-ON Digital Corp.,0.24,0.04,20.0,11750,14887,6578000,2023-12-08T18:10:53.985563
GRHI,"Gold Rock Holdings, Inc.",0.027,0.007,35.0,207002,131088,6238000,2023-12-08T18:10:53.985563
MOTNF,Powertap Hydrogen Capital Corp.,0.25,0.045,21.95,3083,3646,6567000,2023-12-08T18:10:53.985563
SJRNF,ArcWest Exploration Inc.,0.06,0.0076,14.5,31750,272,4979000,2023-12-08T18:10:53.985563
DZCA,"DrazCanna, Inc.",0.54,0.13,31.71,400,17192,4759000,2023-12-08T18:10:53.985563
OLVRF,Olivut Resources Ltd.,0.053,0.019,55.88,10000,4515,5156000,2023-12-08T18:10:53.985563
ARTM,"American Nortel Communications, Inc.",0.039,0.0045,13.04,25100,36218,2547000,2023-12-08T18:10:53.985563
CTTH,"CTT Pharmaceutical Holdings, Inc.",0.038,0.008,26.67,10350,83098,1839000,2023-12-08T18:10:53.985563
EATBF,Eat & Beyond Global Holdings Inc.,0.0645,0.0108,20.11,750,3933,1539000,2023-12-08T18:10:53.985563
MHHC,MHHC Enterprises Inc.,0.0999,0.0279,38.85,227,22499,91702000,2023-12-08T18:10:53.985563
MNRLD,Badlands Resources Inc.,0.37,0.0348,10.38,1335,8663,0,2023-12-08T18:10:53.985563
CPPMF,COPPERNICO METALS INC,0.09,0.05,125.0,159230,76242,0,2023-12-08T18:10:53.985563
NREG,"NewRegen, Inc.",0.023,0.003,15.0,214396,1224000,0,2023-12-08T18:10:53.985563
