Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T17:41:49.000394
AMRX,"Amneal Pharmaceuticals, Inc.",5.2,0.51,10.77,1445000,1278000,1592000000,2023-12-08T17:41:49.000394
BITF,Bitfarms Ltd.,2.455,0.315,14.72,35850000,12576000,791985000,2023-12-08T17:41:49.000394
APLT,"Applied Therapeutics, Inc.",3.06,0.39,14.61,2106000,1039000,236321000,2023-12-08T17:41:49.000394
ARAT,Arax Holdings Corp.,1.74,0.34,24.29,3520,2406,204669000,2023-12-08T17:41:49.000394
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-08T17:41:49.000394
BDTX,"Black Diamond Therapeutics, Inc.",2.97,0.4,15.56,589976,533300,153357000,2023-12-08T17:41:49.000394
VIRC,Virco Mfg. Corporation,8.35,1.34,19.12,410556,135987,136500000,2023-12-08T17:41:49.000394
CASI,"CASI Pharmaceuticals, Inc.",8.3,0.8,10.67,127412,39555,110570000,2023-12-08T17:41:49.000394
BWAY,BrainsWay Ltd.,6.2,0.75,13.76,185715,132061,103046000,2023-12-08T17:41:49.000394
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",5.99,0.59,10.93,5055,13422,26498000,2023-12-08T17:41:49.000394
POSC,Positron Corporation,1.48,0.39,35.78,15336,4149,21128000,2023-12-08T17:41:49.000394
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,528,295,0,2023-12-08T17:41:49.000394
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,1208,2964,0,2023-12-08T17:41:49.000394
