Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DTTVY,Dish TV India Limited,0.14,0.07,100.0,5455,371719,463683000,2023-12-20T06:14:58.994521
EGRNQ,China Evergrande Group,0.042,0.012,40.0,47825,17156,554581000,2023-12-20T06:14:58.994521
TAWNF,Thai Airways International Public Company Limited,0.01,0.0042,72.41,64670,26156,219003000,2023-12-20T06:14:58.994521
EULIF,European Lithium Limited,0.0594,0.0134,29.13,11083,36318,82818000,2023-12-20T06:14:58.994521
NUKK,Nukkleus Inc.,0.24,0.045,23.08,59069,13685,88122000,2023-12-20T06:14:58.994521
ELMSQ,"Electric Last Mile Solutions, Inc.",0.1303,0.0482,58.71,149874,52235,17364000,2023-12-20T06:14:58.994521
FDCT,"FDCTech, Inc.",0.035,0.0073,26.35,269689,502988,11675000,2023-12-20T06:14:58.994521
ELYS,"Elys Game Technology, Corp.",0.2437,0.0737,43.35,239774,143323,9125000,2023-12-20T06:14:58.994521
RWGI,"Rodedawg International Industries, Inc.",0.0381,0.0181,90.5,690817,37083,7021000,2023-12-20T06:14:58.994521
KITL,Kisses From Italy Inc.,0.0188,0.0068,56.67,788050,460142,6129000,2023-12-20T06:14:58.994521
DIGP,"Digipath, Inc.",0.0373,0.0108,40.75,459453,102333,3249000,2023-12-20T06:14:58.994521
LANRF,Lancaster Resources Inc.,0.039,0.0101,34.95,981,17712,1957000,2023-12-20T06:14:58.994521
IWAL,iWallet Corporation,0.0137,0.0038,37.5,2000,18492,1001000,2023-12-20T06:14:58.994521
INNI,"Innovaro, Inc.",0.018,0.0048,36.36,5000,10199,407068,2023-12-20T06:14:58.994521
PPCB,"Propanc Biopharma, Inc.",0.014,0.0045,47.37,1544000,926995,311624,2023-12-20T06:14:58.994521
SYSX,"Sysorex, Inc.",0.025,0.008,47.06,46068,69818,62111,2023-12-20T06:14:58.994521
ECDP,Echo Defense Projects Inc.,0.25,0.0736,41.72,41082,31540,49027,2023-12-20T06:14:58.994521
AMQFF,Abitibi Metals Corp.,0.45,0.09,25.0,10300,19577,0,2023-12-20T06:14:58.994521
