Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2240000000,2023-12-09T06:10:24.150152
BITF,Bitfarms Ltd.,2.59,0.45,21.03,55084000,12576000,834311000,2023-12-09T06:10:24.150152
CIFR,Cipher Mining Inc.,2.91,0.29,11.07,4276000,2188000,741061000,2023-12-09T06:10:24.150152
APLD,Applied Digital Corporation,6.58,0.95,16.87,5454000,3361000,699454000,2023-12-09T06:10:24.150152
WULF,TeraWulf Inc.,1.83,0.22,13.66,20382000,7651000,440874000,2023-12-09T06:10:24.150152
APLT,"Applied Therapeutics, Inc.",3.11,0.44,16.48,3806000,1039000,240183000,2023-12-09T06:10:24.150152
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-09T06:10:24.150152
BDTX,"Black Diamond Therapeutics, Inc.",3.0,0.43,16.73,1403000,533300,154906000,2023-12-09T06:10:24.150152
VIRC,Virco Mfg. Corporation,8.51,1.5,21.4,673102,135987,139116000,2023-12-09T06:10:24.150152
ARBK,Argo Blockchain plc,1.86,0.31,20.0,783185,193722,99570000,2023-12-09T06:10:24.150152
CRVS,"Corvus Pharmaceuticals, Inc.",1.92,0.24,14.29,337222,192326,94154000,2023-12-09T06:10:24.150152
BTCM,BIT Mining Limited,4.09,0.39,10.54,166363,66696,45449000,2023-12-09T06:10:24.150152
XELB,"Xcel Brands, Inc.",1.3,0.15,13.04,99068,30638,25740000,2023-12-09T06:10:24.150152
POSC,Positron Corporation,1.582,0.492,45.14,53186,4149,22584000,2023-12-09T06:10:24.150152
PRTT,Protect Pharmaceutical Corporation,2.06,0.31,17.71,204647,29065,2501000,2023-12-09T06:10:24.150152
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,1584,2934,0,2023-12-09T06:10:24.150152
