Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2240000000,2023-12-09T19:10:42.968347
BITF,Bitfarms Ltd.,2.59,0.45,21.03,55084000,13244000,834311000,2023-12-09T19:10:42.968347
CIFR,Cipher Mining Inc.,2.91,0.29,11.07,4276000,2221000,741061000,2023-12-09T19:10:42.968347
APLD,Applied Digital Corporation,6.58,0.95,16.87,5454000,3401000,699454000,2023-12-09T19:10:42.968347
CURV,Torrid Holdings Inc.,4.84,0.69,16.63,1757000,304370,503854000,2023-12-09T19:10:42.968347
WULF,TeraWulf Inc.,1.83,0.22,13.66,20382000,7851000,440874000,2023-12-09T19:10:42.968347
APLT,"Applied Therapeutics, Inc.",3.11,0.44,16.48,3806000,1082000,240183000,2023-12-09T19:10:42.968347
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8748,203975000,2023-12-09T19:10:42.968347
BDTX,"Black Diamond Therapeutics, Inc.",3.0,0.43,16.73,1403000,546890,154906000,2023-12-09T19:10:42.968347
VIRC,Virco Mfg. Corporation,8.51,1.5,21.4,673102,144395,139116000,2023-12-09T19:10:42.968347
ARBK,Argo Blockchain plc,1.86,0.31,20.0,783185,203775,99570000,2023-12-09T19:10:42.968347
CRVS,"Corvus Pharmaceuticals, Inc.",1.92,0.24,14.29,337222,194590,94154000,2023-12-09T19:10:42.968347
BTCM,BIT Mining Limited,4.09,0.39,10.54,167200,68289,45449000,2023-12-09T19:10:42.968347
XELB,"Xcel Brands, Inc.",1.3,0.15,13.04,99068,31709,25740000,2023-12-09T19:10:42.968347
POSC,Positron Corporation,1.582,0.492,45.14,53186,4915,22584000,2023-12-09T19:10:42.968347
PRTT,Protect Pharmaceutical Corporation,2.06,0.31,17.71,204647,31807,2501000,2023-12-09T19:10:42.968347
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,1584,2934,0,2023-12-09T19:10:42.968347
