Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T17:29:04.395562
AMRX,"Amneal Pharmaceuticals, Inc.",5.24,0.55,11.62,1423000,1278000,1605000000,2023-12-08T17:29:04.395562
BITF,Bitfarms Ltd.,2.4497,0.3097,14.47,35380000,12576000,790276000,2023-12-08T17:29:04.395562
APLT,"Applied Therapeutics, Inc.",3.04,0.37,13.86,1820000,1039000,234777000,2023-12-08T17:29:04.395562
ARAT,Arax Holdings Corp.,1.74,0.34,24.29,3520,2406,204669000,2023-12-08T17:29:04.395562
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-08T17:29:04.395562
BDTX,"Black Diamond Therapeutics, Inc.",2.965,0.395,15.37,560820,533300,153098000,2023-12-08T17:29:04.395562
VIRC,Virco Mfg. Corporation,8.36,1.35,19.26,395485,135987,136663000,2023-12-08T17:29:04.395562
CASI,"CASI Pharmaceuticals, Inc.",8.28,0.78,10.47,123512,39555,110369000,2023-12-08T17:29:04.395562
CRVS,"Corvus Pharmaceuticals, Inc.",1.842,0.162,9.64,152152,192326,90329000,2023-12-08T17:29:04.395562
POSC,Positron Corporation,1.38,0.29,26.61,14836,4149,19701000,2023-12-08T17:29:04.395562
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,508,295,0,2023-12-08T17:29:04.395562
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,1188,2964,0,2023-12-08T17:29:04.395562
