Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T20:09:24.065604
BITF,Bitfarms Ltd.,2.5501,0.4101,19.16,45562000,12576000,822665000,2023-12-08T20:09:24.065604
APLD,Applied Digital Corporation,6.37,0.74,13.14,3914000,3361000,677131000,2023-12-08T20:09:24.065604
APLT,"Applied Therapeutics, Inc.",3.28,0.61,22.85,3313000,1039000,253312000,2023-12-08T20:09:24.065604
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-08T20:09:24.065604
BDTX,"Black Diamond Therapeutics, Inc.",2.88,0.31,12.06,1013000,533300,148709000,2023-12-08T20:09:24.065604
VIRC,Virco Mfg. Corporation,8.15,1.14,16.26,579733,135987,133230000,2023-12-08T20:09:24.065604
ARBK,Argo Blockchain plc,1.79,0.24,15.48,521699,193722,95823000,2023-12-08T20:09:24.065604
CRVS,"Corvus Pharmaceuticals, Inc.",1.88,0.2,11.9,209750,192326,92193000,2023-12-08T20:09:24.065604
XELB,"Xcel Brands, Inc.",1.34,0.19,16.52,84018,30638,26532000,2023-12-08T20:09:24.065604
POSC,Positron Corporation,1.45,0.36,33.03,46673,4149,20700000,2023-12-08T20:09:24.065604
PRTT,Protect Pharmaceutical Corporation,2.0,0.25,14.29,165609,29065,2858000,2023-12-08T20:09:24.065604
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,528,295,0,2023-12-08T20:09:24.065604
GBAT,Grayscale Basic Attention Token Trust,3.55,0.53,17.55,1408,2964,0,2023-12-08T20:09:24.065604
