Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ATHOF,Athabasca Oil Corporation,2.72,0.25,10.12,205613,237190,1556000000,2023-12-07T23:17:47.255888
BVS,Bioventus Inc.,5.11,0.59,13.05,982189,160844,321755000,2023-12-07T23:17:47.255888
NTPIF,Nam Tai Property Inc.,4.8,0.55,12.94,1291,3823,266856000,2023-12-07T23:17:47.255888
APLT,"Applied Therapeutics, Inc.",2.67,0.26,10.79,1927000,1016000,206202000,2023-12-07T23:17:47.255888
SHOT,"Safety Shot, Inc.",4.01,0.41,11.39,8009000,5125000,182477000,2023-12-07T23:17:47.255888
ADFJF,ADF Group Inc.,3.852,0.482,14.3,5400,1290,123524000,2023-12-07T23:17:47.255888
BCHG,Grayscale Bitcoin Cash Trust,3.505,0.355,11.27,502865,225687,111373000,2023-12-07T23:17:47.255888
CHSN,Chanson International Holding,8.35,1.99,31.29,8686000,309642,103457000,2023-12-07T23:17:47.255888
CASI,"CASI Pharmaceuticals, Inc.",7.5,0.84,12.61,152911,37123,99911000,2023-12-07T23:17:47.255888
PYXS,"Pyxis Oncology, Inc.",2.08,0.31,17.51,461143,121111,92192000,2023-12-07T23:17:47.255888
SSNT,"SilverSun Technologies, Inc.",9.59,1.29,15.54,827244,745831,50407000,2023-12-07T23:17:47.255888
WSCO,"Global AI, Inc.",1.0,0.3499,53.82,1500,3825,26922000,2023-12-07T23:17:47.255888
SYBX,"Synlogic, Inc.",2.8458,0.2958,11.6,49688,123644,26151000,2023-12-07T23:17:47.255888
COSM,Cosmos Health Inc.,1.14,0.12,11.76,688612,1328000,15281000,2023-12-07T23:17:47.255888
BBLGW,Bone Biologics Corporation,0.889,0.0,0.0,2,2744,0,2023-12-07T23:17:47.255888
