Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SAMHF,Alleima AB (publ),7.3,1.31,21.87,3045,1,2270000000,2023-12-08T18:57:48.059181
AMRX,"Amneal Pharmaceuticals, Inc.",5.19,0.5,10.66,1319000,1278000,1591000000,2023-12-08T18:57:48.059181
BITF,Bitfarms Ltd.,2.445,0.305,14.25,32102000,12576000,788759000,2023-12-08T18:57:48.059181
ARAT,Arax Holdings Corp.,1.74,0.34,24.29,3520,2406,204669000,2023-12-08T18:57:48.059181
KROEF,KR1 Plc,1.15,0.46,66.67,12600,8687,203975000,2023-12-08T18:57:48.059181
BDTX,"Black Diamond Therapeutics, Inc.",2.8858,0.3158,12.29,432514,533300,149009000,2023-12-08T18:57:48.059181
VIRC,Virco Mfg. Corporation,8.42,1.41,20.11,366725,135987,137644000,2023-12-08T18:57:48.059181
CASI,"CASI Pharmaceuticals, Inc.",8.3,0.8,10.67,110405,39555,110567000,2023-12-08T18:57:48.059181
XELB,"Xcel Brands, Inc.",1.2697,0.1197,10.41,48158,30638,25140000,2023-12-08T18:57:48.059181
POSC,Positron Corporation,1.36,0.27,24.77,14436,4149,19415000,2023-12-08T18:57:48.059181
EXOD,"Exodus Movement, Inc.",3.99,1.97,97.52,508,295,0,2023-12-08T18:57:48.059181
GBAT,Grayscale Basic Attention Token Trust,3.7,0.68,22.52,1188,2964,0,2023-12-08T18:57:48.059181
