Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PTPIF,PT. Chandra Asri Petrochemical Tbk,0.28,0.085,43.59,5000,706,26209000000,2023-12-11T08:14:23.133781
TCPFF,True Corporation Public Company Limited,0.1592,0.0192,13.71,132,951,6672000000,2023-12-11T08:14:23.133781
IPDQF,ImpediMed Limited,0.092,0.017,22.67,30000,27395,200095000,2023-12-11T08:14:23.133781
ALGEF,Alligator Energy Limited,0.04,0.007,21.21,126000,78543,154492000,2023-12-11T08:14:23.133781
WONDF,WonderFi Technologies Inc.,0.1913,0.0184,10.64,623817,236838,124266000,2023-12-11T08:14:23.133781
DEFTF,DeFi Technologies Inc.,0.3877,0.0554,16.67,263827,101191,102435000,2023-12-11T08:14:23.133781
ARBKF,Argo Blockchain plc,0.1825,0.0295,19.28,110491,45406,97697000,2023-12-11T08:14:23.133781
WEGYF,Westbridge Renewable Energy Corp.,0.8289,0.0789,10.52,5000,22408,84122000,2023-12-11T08:14:23.133781
TGMGF,Theta Gold Mines Limited,0.1,0.02,25.0,8000,1088,70608000,2023-12-11T08:14:23.133781
ACOGF,Alpha Cognition Inc.,0.5265,0.2659,102.03,587739,25405,63063000,2023-12-11T08:14:23.133781
VASO,Vaso Corporation,0.3227,0.1104,52.04,2806000,171063,56575000,2023-12-11T08:14:23.133781
RVIV,Reviv3 Procare Company,0.48,0.05,11.63,40803,20983,56197000,2023-12-11T08:14:23.133781
PNPL,"Pineapple, Inc.",0.21,0.0203,10.7,428,1436,47564000,2023-12-11T08:14:23.133781
IFUS,"Impact Fusion International, Inc.",0.0692,0.0193,38.68,1670000,1078000,36615000,2023-12-11T08:14:23.133781
MMTIF,Micromem Technologies Inc.,0.0666,0.0076,12.88,533202,229425,33821000,2023-12-11T08:14:23.133781
INIS,International Isotopes Inc.,0.055,0.0064,13.26,20000,23985,28588000,2023-12-11T08:14:23.133781
SNVFF,Sonoro Energy Ltd.,0.14,0.0529,60.73,2000,1113,27228000,2023-12-11T08:14:23.133781
KOOYF,Kootenay Silver Inc.,0.85,0.787,0.0,10417,120739,38902000,2023-12-11T08:14:23.133781
ETST,"Earth Science Tech, Inc.",0.08,0.02,33.33,4185,69790,25191000,2023-12-11T08:14:23.133781
RSASF,RESAAS Services Inc.,0.2608,0.0408,18.55,2872,11314,20837000,2023-12-11T08:14:23.133781
GAYMF,Galway Metals Inc.,0.2694,0.0302,12.63,26866,18311,20378000,2023-12-11T08:14:23.133781
ELMSQ,"Electric Last Mile Solutions, Inc.",0.1001,0.018,21.92,96836,56725,17364000,2023-12-11T08:14:23.133781
GMVMF,GMV Minerals Inc.,0.1934,0.0194,11.15,122832,52230,16701000,2023-12-11T08:14:23.133781
GXUSF,Guardian Exploration Inc.,0.12,0.06,100.0,5000,1206,13009000,2023-12-11T08:14:23.133781
TIGCF,Triumph Gold Corp.,0.3,0.0495,19.76,209690,13423,12752000,2023-12-11T08:14:23.133781
TCRI,"TechCom, Inc.",0.19,0.04,26.67,32800,30203,12348000,2023-12-11T08:14:23.133781
ABCP,AmBase Corporation,0.25,0.05,25.0,73040,10966,10184000,2023-12-11T08:14:23.133781
PANXF,Platinex Inc.,0.0324,0.0049,17.82,62000,40312,9814000,2023-12-11T08:14:23.133781
TNRG,Thunder Energies Corporation,0.0705,0.0363,106.14,800,3550,7872000,2023-12-11T08:14:23.133781
FDCT,"FDCTech, Inc.",0.0205,0.006,41.38,1545000,432104,6838000,2023-12-11T08:14:23.133781
GRHI,"Gold Rock Holdings, Inc.",0.029,0.009,45.0,300450,132414,6701000,2023-12-11T08:14:23.133781
NROM,"Noble Roman's, Inc.",0.2964,0.0514,20.98,11000,15904,6585000,2023-12-11T08:14:23.133781
IONI,I-ON Digital Corp.,0.24,0.04,20.0,11750,13773,6578000,2023-12-11T08:14:23.133781
QURT,"Quarta-Rad, Inc.",0.4124,0.1624,64.96,4550,958,6464000,2023-12-11T08:14:23.133781
BGAVF,Bravada Gold Corporation,0.046,0.0072,18.71,89260,71333,6242000,2023-12-11T08:14:23.133781
