Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
IPDQF,ImpediMed Limited,0.0551,-0.0349,-38.78,85000,10193,111472000,2024-05-28T18:31:10.083030
ABBRF,AbraSilver Resource Corp.,0.4029,-1.6116,-80.0,1501000,149076,52715000,2024-05-28T18:31:10.083030
BLSTF,Blackstone Minerals Limited,0.0228,-0.0352,-60.69,5000,10581,19833000,2024-05-28T18:31:10.083030
DOCRF,CloudMD Software & Services Inc.,0.0168,-0.012,-41.84,3220,54137,5833000,2024-05-28T18:31:10.083030
SLTFF,Pegasus Resources Inc.,0.1,-0.09,-47.37,24233,10812,3057000,2024-05-28T18:31:10.083030
WINKF,Windfall Geotek Inc.,0.0162,-0.0237,-59.38,55446,14004,2451000,2024-05-28T18:31:10.083030
DIGP,"Hypha Labs, Inc.",0.0173,-0.0087,-33.46,10196,75093,1821000,2024-05-28T18:31:10.083030
ETAOF,"ETAO International Co., Ltd.",0.1888,-0.1112,-37.07,836,363067,967088,2024-05-28T18:31:10.083030
MMND,"Mastermind, Inc.",0.042,-0.0188,-30.92,2000,11534,1449000,2024-05-28T18:31:10.083030
RRRLF,Rockridge Resources Ltd.,0.01,-0.0045,-31.03,535000,27812,1250000,2024-05-28T18:31:10.083030
APDN,"Applied DNA Sciences, Inc.",0.635,-1.355,-68.17,9221000,73430,625302,2024-05-28T18:31:10.083030
