Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
VTMXF,Vital Metals Limited,0.05,-0.05,-48.0,11000,16778,12890000,2026-05-20T10:35:28.168450
SGCPF,Solstice Gold Corp.,0.04,-0.04,-44.93,50000,97736,11536000,2026-05-20T10:35:28.168450
JZRIF,JZR Gold Inc.,0.12,-0.1,-44.98,4500,32049,9906000,2026-05-20T10:35:28.168450
CMND,Clearmind Medicine Inc.,0.24,-0.14,-37.83,4918000,6067000,2408000,2026-05-20T10:35:28.168450
ONCO,"Onconetix, Inc.",0.12,-0.19,-61.56,123319000,10297000,1347000,2026-05-20T10:35:28.168450
SRNW,Stratos Renewables Corporation,0.02,-0.03,-60.0,200,14385,980117,2026-05-20T10:35:28.168450
ITRMF,Iterum Therapeutics plc,0.01,-0.03,-68.89,93590,16519000,746082,2026-05-20T10:35:28.168450
SOLCF,SOL Global Investments Corp.,0.03,-0.02,-45.83,250,11314,691918,2026-05-20T10:35:28.168450
IOTCF,--,0.1,-0.04,-30.28,10000,11666,0,2026-05-20T10:35:28.168450
VOLMF,VOLTA METALS LTD,0.14,-0.06,-30.45,5000,27098,0,2026-05-20T10:35:28.168450
