Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SPTCF,--,0.41,-0.36,-46.75,340780,157737,48452000,2026-05-01T09:19:50.717067
CAULF,Cauldron Energy Limited,0.02,-0.03,-60.0,10000,33275,40740000,2026-05-01T09:19:50.717067
AZMCF,Arizona Metals Corp.,0.22,-0.17,-44.62,1789000,280393,29755000,2026-05-01T09:19:50.717067
OZBKF,Valkea Resources Corp,0.41,-0.2,-32.51,1000,28649,24187000,2026-05-01T09:19:50.717067
GLARF,US1 Critical Minerals Limited,0.02,-0.01,-40.12,60000,10927,19277000,2026-05-01T09:19:50.717067
HYTLF,HYTERRA LTD.,0.01,-0.01,-37.14,20000,311222,18631000,2026-05-01T09:19:50.717067
BMTLF,BeMetals Corp.,0.04,-0.05,-57.89,1300,11848,11630000,2026-05-01T09:19:50.717067
NUMIF,Numinus Wellness Inc.,0.02,-0.02,-44.44,41141,144333,6411000,2026-05-01T09:19:50.717067
OPTEY,Opthea Limited,0.02,-0.02,-47.5,310,12606,3591000,2026-05-01T09:19:50.717067
HLUCF,HOMELAND URANIUM CORP,0.12,-0.11,-48.29,1392000,293654,0,2026-05-01T09:19:50.717067
