Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
GSRCF,GSP Resource Corp.,0.11,-0.07,-36.33,20000,13052,170757000,2025-12-31T07:46:22.224450
BCMRF,BCM Resources Corporation,0.11,-0.05,-32.88,29049,11471,22095000,2025-12-31T07:46:22.224450
CATPF,Giyani Metals Corp.,0.06,-0.05,-45.45,94000,48688,20028000,2025-12-31T07:46:22.224450
TYPTF,Entropy Neurodynamics Limited,0.01,-0.01,-40.0,20000,23256,19931000,2025-12-31T07:46:22.224450
BNTRF,Benton Resources Inc.,0.05,-0.03,-39.37,13000,39272,15002000,2025-12-31T07:46:22.224450
TNTMF,Transition Metals Corp.,0.05,-0.03,-39.02,20000,11959,4092000,2025-12-31T07:46:22.224450
RMTO,"RM2 International, Inc.",0.03,-0.07,-70.0,10000,18653,3247000,2025-12-31T07:46:22.224450
RMRYF,Armory Mining Corp.,0.04,-0.02,-33.15,1000,36858,2695000,2025-12-31T07:46:22.224450
EWGFF,Eat Well Investment Group Inc.,0.01,-0.02,-63.33,2112,20621,1866000,2025-12-31T07:46:22.224450
CSOL,"China Solar & Clean Energy Solutions, Inc.",0.02,-0.01,-34.92,25500,12378,1730000,2025-12-31T07:46:22.224450
TREP,"Afinida, Inc.",0.02,-0.01,-31.63,16000,49380,1128000,2025-12-31T07:46:22.224450
TAAG,The Awareness Group Inc,0.02,-0.01,-36.33,31698,23062,1013000,2025-12-31T07:46:22.224450
ENFY,Enlightify Inc.,0.05,-0.04,-44.44,15872,97151,788471,2025-12-31T07:46:22.224450
SSYRF,Sassy Gold Corp.,0.02,-0.03,-61.5,19000,27614,281166,2025-12-31T07:46:22.224450
LIDRW,"AEye, Inc.",0.09,-0.05,-36.69,32727,59238,0,2025-12-31T07:46:22.224450
SUNXF,Stardust Solar Energy Inc.,0.06,-0.03,-32.91,40000,67949,0,2025-12-31T07:46:22.224450
