Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
POFCY,Petrofac Limited,0.401,-0.239,-37.34,2711000,292803,421351000,2024-05-22T20:34:43.766804
ABBRF,AbraSilver Resource Corp.,0.4029,-1.6116,-80.0,1501000,138646,50436000,2024-05-22T20:34:43.766804
IPDQF,ImpediMed Limited,0.0551,-0.0349,-38.78,85000,10846,114699000,2024-05-22T20:34:43.766804
NBMFF,NEO Battery Materials Ltd.,0.06,-0.12,-66.67,1000,13304,6888000,2024-05-22T20:34:43.766804
HYW,Hywin Holdings Ltd.,0.486,-0.2139,-30.56,274549,13582,13608000,2024-05-22T20:34:43.766804
BLSTF,Blackstone Minerals Limited,0.0228,-0.0352,-60.69,5000,10413,21023000,2024-05-22T20:34:43.766804
SGCPF,Solstice Gold Corp.,0.03,-0.02,-40.0,52000,127580,6006000,2024-05-22T20:34:43.766804
LUVU,"Luvu Brands, Inc.",0.0523,-0.0387,-42.53,5000,18246,4003000,2024-05-22T20:34:43.766804
STIXF,"Semantix, Inc.",0.03,-0.02,-40.0,3820,47540,2353000,2024-05-22T20:34:43.766804
HNRC,Houston Natural Resources Corp.,0.0115,-0.0081,-41.48,5807000,704667,3690000,2024-05-22T20:34:43.766804
SLTFF,Pegasus Resources Inc.,0.1,-0.09,-47.37,24233,10787,2143000,2024-05-22T20:34:43.766804
CORRQ,"CorEnergy Infrastructure Trust, Inc.",0.0128,-0.0069,-35.03,13175,103262,1057000,2024-05-22T20:34:43.766804
IMPM,"Impac Mortgage Holdings, Inc.",0.0179,-0.0121,-40.33,1751000,10856,654583,2024-05-22T20:34:43.766804
