Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CNTX,Context Therapeutics Inc.,0.68,-0.71,-51.14,19943000,1076000,204891000,2026-06-16T12:28:41.659080
OIGLF,Chariot Limited,0.01,-0.01,-50.0,585000,227080,57322000,2026-06-16T12:28:41.659080
HPYCF,Fox Tungsten Ltd.,0.02,-0.1,-83.2,35000,47090,25587000,2026-06-16T12:28:41.659080
AIDX,"20/20 Biolabs, Inc.",0.6,-0.37,-38.12,3362000,734122,13519000,2026-06-16T12:28:41.659080
RBOT,Vicarious Surgical Inc.,0.25,-0.23,-47.92,353145,43247,6269000,2026-06-16T12:28:41.659080
SVUHF,SRIVARU Holding Limited,0.01,-0.0,-33.33,222,15100,4341000,2026-06-16T12:28:41.659080
OPTEY,Opthea Limited,0.02,-0.02,-54.76,504,28431,4275000,2026-06-16T12:28:41.659080
MEHA,Functional Brands Inc.,0.02,-0.02,-54.59,61948000,43006000,1863000,2026-06-16T12:28:41.659080
SOLCF,SOL Global Investments Corp.,0.02,-0.03,-60.0,4550,10892,691918,2026-06-16T12:28:41.659080
UOKAF,MDJM Ltd,0.11,-0.22,-66.96,6990,144707,476040,2026-06-16T12:28:41.659080
EPMLF,--,0.35,-0.2,-36.36,1000,16557,0,2026-06-16T12:28:41.659080
MTOPF,METALS ONE PLC,0.02,-0.02,-44.44,10000,14400,0,2026-06-16T12:28:41.659080
SELXF,Semilux International Ltd.,0.08,-0.07,-46.45,131137,4993000,0,2026-06-16T12:28:41.659080
SGQMF,ST GEORGE MINING LTD.,0.06,-0.19,-75.56,5000,26355,0,2026-06-16T12:28:41.659080
