Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
HYZN,Hyzon Motors Inc.,0.1491,-0.1349,-47.5,23253000,489763,36887000,2024-07-19T20:12:30.656233
VPLM,Voip-Pal.com Inc.,0.0134,-0.0031,-18.79,15539000,4300000,43650000,2024-07-19T20:12:30.656233
VAXX,"Vaxxinity, Inc.",0.105,-0.095,-47.5,15946,2272000,13312000,2024-07-19T20:12:30.656233
NPRFF,Nepra Foods Inc.,0.082,-0.088,-51.76,43539,25506,6375000,2024-07-19T20:12:30.656233
NSTG,"NanoString Technologies, Inc.",0.1053,-0.063,-37.43,21428000,17905000,5067000,2024-07-19T20:12:30.656233
HZLIF,Hertz Energy Inc.,0.053,-0.027,-33.75,1000,113981,4345000,2024-07-19T20:12:30.656233
NGRBF,Nextgen Food Robotics Corp.,0.055,-0.024,-30.38,49000,44815,3145000,2024-07-19T20:12:30.656233
BLIAQ,BB Liquidating Inc.,0.01,-0.01,-50.0,49950,19701,2413000,2024-07-19T20:12:30.656233
HGAS,Global Gas Corporation,0.22,-0.13,-37.14,2600,37764,1194000,2024-07-19T20:12:30.656233
CDBT,China Dasheng Biotechnology Company,0.021,-0.047,-69.12,11500,10666,860496,2024-07-19T20:12:30.656233
AESO,"Atlantic Energy Solutions, Inc.",0.013,-0.007,-35.0,10000,21130,618650,2024-07-19T20:12:30.656233
CAMPQ,CalAmp Corp.,0.1246,-0.0674,-35.1,1,212083,205694,2024-07-19T20:12:30.656233
