Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
NBMFF,NEO Battery Materials Ltd.,0.09,-0.0575,-38.98,55000,16777,10333000,2024-04-24T19:34:56.833437
NZAUF,Rua Gold Inc.,0.135,-0.075,-35.71,100000,41909,26134000,2024-04-24T19:34:56.833437
VAXX,"Vaxxinity, Inc.",0.135,-0.065,-32.52,2532000,571519,17111000,2024-04-24T19:34:56.833437
GCTK,"GlucoTrack, Inc.",0.495,-0.265,-34.87,1515000,150188,13244000,2024-04-24T19:34:56.833437
SGCPF,Solstice Gold Corp.,0.03,-0.019,-38.78,42000,137085,6006000,2024-04-24T19:34:56.833437
ISUN,"iSun, Inc.",0.1044,-0.0472,-31.13,9104000,402070,4947000,2024-04-24T19:34:56.833437
OVTZ,"Oculus VisionTech, Inc.",0.035,-0.0152,-30.28,965,44332,3200000,2024-04-24T19:34:56.833437
REGRF,New World Solutions Inc.,0.0225,-0.0138,-38.02,387,33302,2324000,2024-04-24T19:34:56.833437
IXIXF,Indigo Exploration Inc.,0.0169,-0.0091,-35.0,2000,15212,1110000,2024-04-24T19:34:56.833437
MVLA,Movella Holdings Inc.,0.02,-0.01,-33.33,36592,1424000,1018000,2024-04-24T19:34:56.833437
APSI,Aqua Power Systems Inc.,0.0193,-0.0094,-32.79,90000,58281,332041,2024-04-24T19:34:56.833437
SAVAW,"Cassava Sciences, Inc.",0.22,-0.16,-42.09,549329,225525,0,2024-04-24T19:34:56.833437
TBMCR,Trailblazer Merger Corporation I,0.09,-0.04,-30.77,526,10116,0,2024-04-24T19:34:56.833437
