Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ZONE,"CleanCore Solutions, Inc.",0.32,-0.38,-54.01,27285000,2982000,71442000,2026-07-30T10:00:30.411964
INNMF,Amplia Therapeutics Limited,0.08,-0.03,-30.91,5000,28148,39012000,2026-07-30T10:00:30.411964
AWMLF,American West Metals Limited,0.01,-0.01,-31.82,277902,302468,18444000,2026-07-30T10:00:30.411964
PREIF,Precipitate Gold Corp.,0.09,-0.07,-42.83,128800,149158,17891000,2026-07-30T10:00:30.411964
RKHNF,Rockhaven Resources Ltd.,0.06,-0.04,-40.0,20000,10354,17568000,2026-07-30T10:00:30.411964
FLMCF,First Lithium Minerals Corp.,0.04,-0.04,-44.47,5000,30837,4270000,2026-07-30T10:00:30.411964
MRDH,"Meridian Holdings, Inc.",0.03,-0.01,-33.16,20000,19874,3902000,2026-07-30T10:00:30.411964
RDGT,"Ridgetech, Inc.",0.77,-0.39,-33.66,463449,2969000,2793000,2026-07-30T10:00:30.411964
GORAF,Goldrea Resources Corp.,0.01,-0.01,-30.93,10000,50402,1908000,2026-07-30T10:00:30.411964
YYAI,AiRWA Inc.,0.29,-0.61,-67.65,26567000,776369,305532,2026-07-30T10:00:30.411964
TMCWW,TMC the metals company Inc.,0.03,-0.01,-31.3,56459,144793,0,2026-07-30T10:00:30.411964
