Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
VIRX,"Viracta Therapeutics, Inc.",0.78,-0.37,-32.17,604480,111704,30632000,2024-04-16T06:18:41.940731
RQHTF,Reliq Health Technologies Inc.,0.065,-0.0427,-39.65,107350,37564,34083000,2024-04-16T06:18:41.940731
HHDS,"Highlands REIT, Inc.",0.02,-0.08,-80.0,1836,21853,14433000,2024-04-16T06:18:41.940731
SPVNF,Spectra7 Microsystems Inc.,0.077,-0.3905,-83.53,1573000,69146,3067000,2024-04-16T06:18:41.940731
SSPLF,SAFE SUPPLY STREAMING CO. LTD.,0.0391,-0.0188,-32.41,10000,15510,3612000,2024-04-16T06:18:41.940731
CNRIF,Condor Resources Inc.,0.011,-0.109,-90.83,154400,77122,13844000,2024-04-16T06:18:41.940731
REGRF,New World Solutions Inc.,0.0121,-0.0064,-34.59,4722,36978,1876000,2024-04-16T06:18:41.940731
MOTS,"Motus GI Holdings, Inc.",0.1735,-0.0905,-34.28,1180000,1683000,904087,2024-04-16T06:18:41.940731
AMPE,"Ampio Pharmaceuticals, Inc.",0.3,-0.4119,-57.86,62569,69246,340608,2024-04-16T06:18:41.940731
SAVAW,"Cassava Sciences, Inc.",0.7833,-4.2917,-84.57,2531000,223858,0,2024-04-16T06:18:41.940731
LEJUY,Leju Holdings Limited,0.1904,-0.1096,-36.53,31220,19800,2624000,2024-04-16T06:18:41.940731
