Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
WFRSF,West African Resources Limited,0.45,-0.54,-54.55,13368,18668,999954000,2024-05-24T09:03:08.246645
IPDQF,ImpediMed Limited,0.0551,-0.0349,-38.78,85000,10663,111472000,2024-05-24T09:03:08.246645
ABBRF,AbraSilver Resource Corp.,0.4029,-1.6116,-80.0,1501000,145145,52715000,2024-05-24T09:03:08.246645
BLSTF,Blackstone Minerals Limited,0.0228,-0.0352,-60.69,5000,10250,19818000,2024-05-24T09:03:08.246645
AKTS,"Akoustis Technologies, Inc.",0.2098,-0.1053,-33.42,40235000,10433000,20701000,2024-05-24T09:03:08.246645
MGOL,"MGO Global, Inc.",0.7211,-0.4389,-37.84,8647000,7060000,13095000,2024-05-24T09:03:08.246645
NBMFF,NEO Battery Materials Ltd.,0.035,-0.025,-41.67,2966,12986,10901000,2024-05-24T09:03:08.246645
VRRCF,VR Resources Ltd.,0.0769,-0.0403,-34.39,346668,88652,9633000,2024-05-24T09:03:08.246645
SGCPF,Solstice Gold Corp.,0.03,-0.02,-40.0,53000,126354,6006000,2024-05-24T09:03:08.246645
GLUC,"Glucose Health, Inc.",0.33,-0.1728,-34.37,16068,10626,5614000,2024-05-24T09:03:08.246645
BBRRF,Blueberries Medical Corp.,0.0103,-0.005,-32.68,66000,47238,5829000,2024-05-24T09:03:08.246645
SSEBF,Silver Spruce Resources Inc.,0.0104,-0.0049,-32.14,39000,66702,3490000,2024-05-24T09:03:08.246645
SLTFF,Pegasus Resources Inc.,0.1,-0.09,-47.37,24233,10997,2975000,2024-05-24T09:03:08.246645
ETAOF,"ETAO International Co., Ltd.",0.3,-0.15,-33.33,2635,351893,1537000,2024-05-24T09:03:08.246645
SQZB,SQZ Biotechnologies Company,0.021,-0.0288,-57.79,385,137349,619313,2024-05-24T09:03:08.246645
