Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
VRNOF,Verano Holdings Corp.,5.8,0.65,12.62,520167,345035,1992000000,2024-01-25T06:18:42.784453
MREO,Mereo BioPharma Group plc,3.36,0.37,12.37,6628000,1149000,471216000,2024-01-25T06:18:42.784453
NUKK,Nukkleus Inc.,1.01,0.18,21.69,427998,139651,370848000,2024-01-25T06:18:42.784453
ADAG,Adagene Inc.,3.84,0.57,17.43,284911,92053,168325000,2024-01-25T06:18:42.784453
LVO,"LiveOne, Inc.",1.515,0.195,14.77,701232,185848,133236000,2024-01-25T06:18:42.784453
BCHG,Grayscale Bitcoin Cash Trust,3.68,0.45,13.93,236851,469485,116934000,2024-01-25T06:18:42.784453
CASI,"CASI Pharmaceuticals, Inc.",6.1,0.68,12.55,139818,56404,81261000,2024-01-25T06:18:42.784453
NRHI,Natural Resource Holdings Inc.,8.28,0.8,10.77,136727,15653,47278000,2024-01-25T06:18:42.784453
AHG,Akso Health Group,1.5167,0.3667,31.89,211233,119518,34681000,2024-01-25T06:18:42.784453
RGBP,"Regen BioPharma, Inc.",1.025,0.195,23.49,18933,23905,3844000,2024-01-25T06:18:42.784453
