Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
OPEN,Opendoor Technologies Inc.,3.72,0.37,11.04,20208000,21709000,2493000000,2024-01-30T06:17:40.112386
CIFR,Cipher Mining Inc.,3.11,0.36,13.09,12857000,7615000,799450000,2024-01-30T06:17:40.112386
BLND,"Blend Labs, Inc.",2.85,0.31,12.2,2891000,1151000,707367000,2024-01-30T06:17:40.112386
IVVD,"Invivyd, Inc.",5.02,0.51,11.31,540310,1552000,552777000,2024-01-30T06:17:40.112386
REAX,The Real Brokerage Inc.,2.94,0.35,13.51,793308,227001,534492000,2024-01-30T06:17:40.112386
WULF,TeraWulf Inc.,1.88,0.19,11.24,19470000,17906000,452920000,2024-01-30T06:17:40.112386
AKBA,"Akebia Therapeutics, Inc.",1.79,0.17,10.49,3275000,1577000,337216000,2024-01-30T06:17:40.112386
INZY,"Inozyme Pharma, Inc.",5.45,0.74,15.71,692039,399346,336596000,2024-01-30T06:17:40.112386
YELLQ,Yellow Corporation,5.0,0.5,11.11,96152,358516,260644000,2024-01-30T06:17:40.112386
MFH,Mercurity Fintech Holding Inc.,2.49,0.56,29.02,212428,138165,151442000,2024-01-30T06:17:40.112386
ESOA,Energy Services of America Corporation,8.04,0.96,13.56,823211,113991,133522000,2024-01-30T06:17:40.112386
SHOT,"Safety Shot, Inc.",2.86,0.39,15.79,2545000,6666000,130514000,2024-01-30T06:17:40.112386
ADVM,"Adverum Biotechnologies, Inc.",1.07,0.1305,13.89,1242000,413001,108099000,2024-01-30T06:17:40.112386
CLRB,"Cellectar Biosciences, Inc.",4.21,0.46,12.27,2871000,1293000,51734000,2024-01-30T06:17:40.112386
ALRN,"Aileron Therapeutics, Inc.",5.94,0.82,16.02,115113,141770,29020000,2024-01-30T06:17:40.112386
FTFT,Future FinTech Group Inc.,1.0992,0.1492,15.71,167078,145604,16427000,2024-01-30T06:17:40.112386
SAVAW,"Cassava Sciences, Inc.",7.47,0.96,14.75,193448,1185000,0,2024-01-30T06:17:40.112386
HZEN,Grayscale Horizen Trust (ZEN),1.82,0.17,10.3,65273,42666,0,2024-01-30T06:17:40.112386
