Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BYROF,Byron Energy Limited,0.1,0.035,53.85,19005,35256,104030000,2024-03-08T06:17:04.312701
AWMLF,American West Metals Limited,0.1079,0.0504,87.65,309486,12067,55346000,2024-03-08T06:17:04.312701
FUST,Fuse Group Holding Inc.,0.525,0.105,25.0,255385,89555,34845000,2024-03-08T06:17:04.312701
RLTR,"Reeltime Rentals, Inc.",0.0162,0.0045,37.87,846950,352304,8099000,2024-03-08T06:17:04.312701
KOSK,Metawells Oil & Gas Inc.,0.0159,0.0032,25.2,1160000,313012,5805000,2024-03-08T06:17:04.312701
DECXF,Decade Resources Ltd.,0.065,0.013,25.0,85000,130857,6225000,2024-03-08T06:17:04.312701
SGGTF,Signature Resources Ltd.,0.0445,0.0079,21.58,75100,60611,4750000,2024-03-08T06:17:04.312701
FMHS,"Farmhouse, Inc",0.24,0.06,33.33,23149,17929,4158000,2024-03-08T06:17:04.312701
ARTM,"American Nortel Communications, Inc.",0.049,0.0169,52.65,1400,18436,3200000,2024-03-08T06:17:04.312701
NREG,"NewRegen, Inc.",0.0184,0.0054,41.92,1163000,261014,2300000,2024-03-08T06:17:04.312701
JADA,Jade Art Group Inc.,0.0155,0.0035,29.17,47000,34260,1240000,2024-03-08T06:17:04.312701
ANICF,Anonymous Intelligence Company Inc.,0.0115,0.0025,27.78,411302,48642,130774,2024-03-08T06:17:04.312701
