Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
LUNMF,Lundin Mining Corporation,9.45,0.82,9.5,129322,152396,7318000000,2024-03-13T20:09:36.269515
SOUN,"SoundHound AI, Inc.",8.65,1.72,24.82,150316000,42785000,2674000000,2024-03-13T20:09:36.269515
SUPV,Grupo Supervielle S.A.,5.22,0.72,16.0,3552000,1092000,602722000,2024-03-13T20:09:36.269515
ADTH,"AdTheorent Holding Company, Inc.",3.29,0.42,14.63,960604,239078,290316000,2024-03-13T20:09:36.269515
RSCI,"Redwood Scientific Technologies, Inc.",1.2,0.21,21.21,13500,13994,245012000,2024-03-13T20:09:36.269515
CRDF,"Cardiff Oncology, Inc.",5.4,0.92,20.54,3911000,1360000,241257000,2024-03-13T20:09:36.269515
BDTX,"Black Diamond Therapeutics, Inc.",4.19,0.41,10.85,445652,567398,216698000,2024-03-13T20:09:36.269515
VRSSF,VERSES AI Inc.,1.3,0.19,17.12,717318,323494,119308000,2024-03-13T20:09:36.269515
BMR,Beamr Imaging Ltd.,7.13,1.56,28.01,8139000,5022000,107701000,2024-03-13T20:09:36.269515
MDNAF,Medicenna Therapeutics Corp.,1.13,0.22,24.18,277642,95345,78911000,2024-03-13T20:09:36.269515
NGLD,Nevada Canyon Gold Corp.,3.1,0.59,23.51,6790,16111,78498000,2024-03-13T20:09:36.269515
SWVL,Swvl Holdings Corp.,7.63,1.13,17.38,132648,219725,51820000,2024-03-13T20:09:36.269515
DTST,Data Storage Corporation,6.67,1.03,18.26,550240,81333,45754000,2024-03-13T20:09:36.269515
MINM,"Minim, Inc.",6.17,1.16,23.15,4558000,3760000,17825000,2024-03-13T20:09:36.269515
ARQ,"Arq, Inc.",5.09,1.62,46.69,2016000,89768,0,2024-03-13T20:09:36.269515
EBFI,ECO BRIGHT FUTURE INC,2.9975,0.5175,20.87,4500,13229,0,2024-03-13T20:09:36.269515
