Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SFRX,Seafarer Exploration Corp.,0.0295,0.0066,28.82,39065000,9529000,243174000,2024-03-27T06:18:27.706338
TAWNF,Thai Airways International Public Company Limited,0.02,0.004,25.0,20000,63854,219002000,2024-03-27T06:18:27.706338
CBWTF,Auxly Cannabis Group Inc.,0.0448,0.0188,72.31,12908000,807180,45013000,2024-03-27T06:18:27.706338
APGI,American Power Group Corporation,0.0245,0.0045,22.5,700,22980,26580000,2024-03-27T06:18:27.706338
NILA,Nilam Resources Inc.,0.2656,0.2491,0.0,17012000,293188,71203000,2024-03-27T06:18:27.706338
MDTC,Media Technologies Inc.,0.21,0.105,100.0,283181,13684,7556000,2024-03-27T06:18:27.706338
MRGE,Mirage Energy Corporation,0.0119,0.0039,48.75,328861,111063,5911000,2024-03-27T06:18:27.706338
NUMD,"Nu-Med Plus, Inc.",0.07,0.02,40.0,26000,39333,5694000,2024-03-27T06:18:27.706338
OSCI,"Osceola Gold, Inc.",0.038,0.009,31.03,235179,269450,3304000,2024-03-27T06:18:27.706338
IPCIF,Intellipharmaceutics International Inc.,0.08,0.03,60.0,78050,10245,2647000,2024-03-27T06:18:27.706338
AWLRF,AWALE RESOURCES LIMITED,0.6829,0.1229,21.95,71537,39581,40533000,2024-03-27T06:18:27.706338
COOLW,Corner Growth Acquisition Corp.,0.221,0.0511,30.08,6026,14650,0,2024-03-27T06:18:27.706338
