Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SOUN,"SoundHound AI, Inc.",7.42,1.08,17.03,145814000,30682000,1899000000,2024-03-01T06:18:05.034258
TSHA,"Taysha Gene Therapies, Inc.",3.16,0.52,19.7,5924000,2143000,590794000,2024-03-01T06:18:05.034258
ABSI,Absci Corporation,5.16,0.47,10.02,3030000,1580000,479563000,2024-03-01T06:18:05.034258
RENB,Renovaro Inc.,2.58,0.37,16.74,322325,172279,370663000,2024-03-01T06:18:05.034258
NTPIF,Nam Tai Property Inc.,4.5,0.5,12.5,505,27738,250177000,2024-03-01T06:18:05.034258
VANI,"Vivani Medical, Inc.",4.22,0.48,12.83,26348000,2573000,215326000,2024-03-01T06:18:05.034258
ELEV,"Elevation Oncology, Inc.",4.41,0.56,14.55,2541000,2908000,187049000,2024-03-01T06:18:05.034258
ASPI,ASP Isotopes Inc.,3.81,0.62,19.44,711206,421472,185826000,2024-03-01T06:18:05.034258
CRDL,Cardiol Therapeutics Inc.,2.06,0.21,11.35,896159,304769,135707000,2024-03-01T06:18:05.034258
GSIT,"GSI Technology, Inc.",4.16,0.54,14.92,3290000,341223,105227000,2024-03-01T06:18:05.034258
ZENV,Zenvia Inc.,2.05,0.25,13.89,106371,191496,104027000,2024-03-01T06:18:05.034258
NGLD,Nevada Canyon Gold Corp.,3.05,0.89,41.2,20086,15089,75091000,2024-03-01T06:18:05.034258
