Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BRPHF,Galaxy Digital Holdings Ltd.,8.3,1.03,14.11,149732,210946,2675000000,2024-02-09T06:17:01.960329
BITF,Bitfarms Ltd.,2.52,0.24,10.53,24912000,28767000,811763000,2024-02-09T06:17:01.960329
EVLV,"Evolv Technologies Holdings, Inc.",5.07,0.48,10.46,1429000,947055,766255000,2024-02-09T06:17:01.960329
CIFR,Cipher Mining Inc.,2.9,0.39,15.54,6576000,8222000,745468000,2024-02-09T06:17:01.960329
WULF,TeraWulf Inc.,2.03,0.31,18.02,30033000,18596000,489057000,2024-02-09T06:17:01.960329
ADSE,ADS-TEC Energy PLC,8.93,1.03,13.04,88890,86606,451722000,2024-02-09T06:17:01.960329
TNYA,"Tenaya Therapeutics, Inc.",5.13,0.71,16.06,1921000,435405,349409000,2024-02-09T06:17:01.960329
IREN,Iris Energy Limited,5.1,0.98,23.79,10254000,5196000,342161000,2024-02-09T06:17:01.960329
GNLX,Genelux Corporation,9.37,0.94,11.15,255751,119991,250345000,2024-02-09T06:17:01.960329
BTBT,"Bit Digital, Inc.",2.74,0.31,12.76,8454000,8279000,248677000,2024-02-09T06:17:01.960329
KOPN,Kopin Corporation,2.22,0.22,11.0,3244000,1427000,245312000,2024-02-09T06:17:01.960329
BSEM,"BioStem Technologies, Inc.",8.4,0.9,12.0,18882,26798,110041000,2024-02-09T06:17:01.960329
BIMI,BIMI Holdings Inc.,2.65,0.27,11.34,28691,28231,37110000,2024-02-09T06:17:01.960329
WETG,"WeTrade Group, Inc.",3.68,1.48,67.27,2796000,29000,9660000,2024-02-09T06:17:01.960329
