Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
GEVI,"General Enterprise Ventures, Inc.",0.9,0.1526,20.42,43713,16518,87791000,2024-01-10T06:18:31.933050
CNRIF,Condor Resources Inc.,0.36,0.062,20.81,15900,27460,50798000,2024-01-10T06:18:31.933050
NFUNF,Nuclear Fuels Inc.,0.55,0.1235,28.96,4250,17991,26193000,2024-01-10T06:18:31.933050
CTMCF,Canterra Minerals Corporation,0.081,0.0197,32.03,19005,18116,12818000,2024-01-10T06:18:31.933050
GIFX,"GIFA, Inc.",0.06,0.0171,39.86,11200,79645,9656000,2024-01-10T06:18:31.933050
CINGF,Coinsilium Group Limited,0.04,0.018,81.82,1250,48070,12709000,2024-01-10T06:18:31.933050
MRGE,Mirage Energy Corporation,0.013,0.0054,71.05,75000,79483,6457000,2024-01-10T06:18:31.933050
KTPPF,Katipult Technology Corp.,0.0388,0.01,34.72,9000,10964,2946000,2024-01-10T06:18:31.933050
HIHI,"Holiday Island Holdings, Inc.",0.04,0.012,42.73,20001,24823,378788,2024-01-10T06:18:31.933050
MONI,Moon Equity Holdings Corp.,0.0149,0.0032,27.35,10680000,3326000,0,2024-01-10T06:18:31.933050
CPPMF,COPPERNICO METALS INC,0.025,0.0245,0.0,28853,59225,0,2024-01-10T06:18:31.933050
