Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
AAGH,America Great Health,0.0125,0.0025,25.0,59015,139631,263839000,2023-12-21T06:18:02.184870
RIOFF,Rio2 Limited,0.29,0.065,28.92,841186,55045,75177000,2023-12-21T06:18:02.184870
DMGGF,DMG Blockchain Solutions Inc.,0.3869,0.0669,20.91,2310000,153388,65014000,2023-12-21T06:18:02.184870
FSXLF,Great Pacific Gold Corp.,0.683,0.1457,27.12,290302,26716,58083000,2023-12-21T06:18:02.184870
INXDF,"The INX Digital Company, Inc.",0.23,0.0426,22.73,200,10558,48406000,2023-12-21T06:18:02.184870
CYFRF,Cypherpunk Holdings Inc.,0.09,0.02,28.57,179536,13770,13686000,2023-12-21T06:18:02.184870
GRHI,"Gold Rock Holdings, Inc.",0.05,0.015,42.86,58552,164726,11553000,2023-12-21T06:18:02.184870
RWGI,"Rodedawg International Industries, Inc.",0.0558,0.0177,46.46,417347,36920,10282000,2023-12-21T06:18:02.184870
CLIEF,Energy Plug Technologies Corp.,0.1219,0.0437,55.92,129302,15286,7476000,2023-12-21T06:18:02.184870
CTCGF,C2C Gold Corp.,0.07,0.014,25.0,430400,37041,8099000,2023-12-21T06:18:02.184870
MRGE,Mirage Energy Corporation,0.0138,0.0092,200.0,74430,106493,6855000,2023-12-21T06:18:02.184870
LUXFF,Luxxfolio Holdings Inc.,0.0108,0.0035,47.95,63650,21957,975344,2023-12-21T06:18:02.184870
VDRM,"ViaDerma, Inc.",0.0128,0.0023,22.49,652200,1182000,83766,2023-12-21T06:18:02.184870
BLTHD,"American Battery Materials, Inc.",0.6,0.2396,66.48,4281,1051000,0,2023-12-21T06:18:02.184870
CPPMF,COPPERNICO METALS INC,0.01,0.0096,0.0,7000,78022,0,2023-12-21T06:18:02.184870
