Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
GMINF,G Mining Ventures Corp.,1.65,0.15,10.07,13870,22807,738467000,2024-04-03T18:00:18.447981
CDRO,"Codere Online Luxembourg, S.A.",7.85,0.84,11.98,92554,39567,355589000,2024-04-03T18:00:18.447981
ELEV,"Elevation Oncology, Inc.",5.71,0.58,11.31,1098000,3173000,277798000,2024-04-03T18:00:18.447981
ATOS,"Atossa Therapeutics, Inc.",2.04,0.2,10.87,1777000,1064000,255620000,2024-04-03T18:00:18.447981
HITI,High Tide Inc.,2.619,0.399,17.96,2555000,357367,206797000,2024-04-03T18:00:18.447981
QRHC,Quest Resource Holding Corporation,9.18,0.99,12.09,57709,33026,185173000,2024-04-03T18:00:18.447981
AHG,Akso Health Group,1.28,0.18,16.36,3383,108343,140268000,2024-04-03T18:00:18.447981
GSIT,"GSI Technology, Inc.",5.25,0.63,13.64,1449000,515352,132799000,2024-04-03T18:00:18.447981
CXAI,CXApp Inc.,5.15,0.67,14.99,27158000,7852000,106820000,2024-04-03T18:00:18.447981
FEBO,Fenbo Holdings Limited,8.49,0.93,12.3,12945,16890,93390000,2024-04-03T18:00:18.447981
KUKE,Kuke Music Holding Limited,2.29,0.31,15.66,54772,43113,76146000,2024-04-03T18:00:18.447981
TISI,"Team, Inc.",8.9,0.96,12.15,15199,13077,39316000,2024-04-03T18:00:18.447981
VVPR,VivoPower International PLC,7.06,1.16,19.72,44496000,2013000,23090000,2024-04-03T18:00:18.447981
XTLB,XTL Biopharmaceuticals Ltd.,3.3299,0.5099,18.44,685070,748003,18145000,2024-04-03T18:00:18.447981
NXTT,Next Technology Holding Inc.,4.85,0.77,18.87,306165,101068,0,2024-04-03T18:00:18.447981
