Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
TAWNF,Thai Airways International Public Company Limited,0.01,0.0025,33.33,17700,31062,219003000,2024-01-06T06:16:45.221781
GWTI,"Greenway Technologies, Inc.",0.0274,0.0057,26.27,1000,120957,11065000,2024-01-06T06:16:45.221781
NPRFF,Nepra Foods Inc.,0.15,0.04,36.36,251182,52184,10161000,2024-01-06T06:16:45.221781
CINGF,Coinsilium Group Limited,0.048,0.011,29.73,31000,47429,10882000,2024-01-06T06:16:45.221781
ABCP,AmBase Corporation,0.2,0.04,25.0,5660,11309,10184000,2024-01-06T06:16:45.221781
MDWK,"MDWerks, Inc.",0.08,0.02,33.33,70686,19435,13599000,2024-01-06T06:16:45.221781
ARTM,"American Nortel Communications, Inc.",0.0444,0.0153,52.58,85500,52264,4424000,2024-01-06T06:16:45.221781
MEIL,Methes Energies International Ltd.,0.09,0.03,50.0,616119,37157,1247000,2024-01-06T06:16:45.221781
VAGNF,Vegano Foods Inc.,0.04,0.008,25.0,37700,26444,348097,2024-01-06T06:16:45.221781
COOLW,Corner Growth Acquisition Corp.,0.11,0.021,23.6,3789,27159,0,2024-01-06T06:16:45.221781
