Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FNMA,Federal National Mortgage Association,1.07,0.1088,11.32,9645000,2420000,1239000000,2023-12-30T06:16:22.593546
CGEN,Compugen Ltd.,1.98,0.2,11.24,1600000,2404000,174888000,2023-12-30T06:16:22.593546
MFH,Mercurity Fintech Holding Inc.,2.6,0.31,13.54,46729,136229,121025000,2023-12-30T06:16:22.593546
ALAR,Alarum Technologies Ltd.,7.76,0.76,10.86,324495,46461,45829000,2023-12-30T06:16:22.593546
EKSO,"Ekso Bionics Holdings, Inc.",2.5,0.62,32.98,785561,90182,35587000,2023-12-30T06:16:22.593546
SYBX,"Synlogic, Inc.",3.85,0.4,11.59,73298,51991,35379000,2023-12-30T06:16:22.593546
CLRB,"Cellectar Biosciences, Inc.",2.77,0.28,11.24,833856,197940,34039000,2023-12-30T06:16:22.593546
TOMZ,"TOMI Environmental Solutions, Inc.",1.01,0.0979,10.73,94983,24566,20123000,2023-12-30T06:16:22.593546
HLGN,"Heliogen, Inc.",2.0,0.22,12.36,53894,42393,11817000,2023-12-30T06:16:22.593546
TLSIW,"TriSalus Life Sciences, Inc.",1.19,0.19,19.0,7880,22317,0,2023-12-30T06:16:22.593546
