Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
IXHL,Incannex Healthcare Inc.,4.6,0.42,10.05,62103,65704,7300000000,2023-12-28T06:17:37.238804
BRPHF,Galaxy Digital Holdings Ltd.,9.27,0.88,10.49,293723,176336,2966000000,2023-12-28T06:17:37.238804
CORZQ,"Core Scientific, Inc.",1.91,0.405,26.91,4151000,1426000,737302000,2023-12-28T06:17:37.238804
WULF,TeraWulf Inc.,2.88,0.66,29.73,50356000,11011000,693835000,2023-12-28T06:17:37.238804
BLND,"Blend Labs, Inc.",2.71,0.28,11.52,1522000,876926,672619000,2023-12-28T06:17:37.238804
FUSN,Fusion Pharmaceuticals Inc.,9.08,1.11,13.93,2928000,441916,657445000,2023-12-28T06:17:37.238804
HIVE,HIVE Digital Technologies Ltd.,5.72,0.6,11.72,10079000,2339000,504599000,2023-12-28T06:17:37.238804
BTBT,"Bit Digital, Inc.",4.98,0.78,18.57,28496000,5322000,451975000,2023-12-28T06:17:37.238804
IVVD,"Invivyd, Inc.",4.05,0.4,10.96,569978,1361000,445966000,2023-12-28T06:17:37.238804
ABSI,Absci Corporation,4.79,0.79,19.75,3299000,613670,445175000,2023-12-28T06:17:37.238804
VRCA,Verrica Pharmaceuticals Inc.,7.15,0.65,10.0,735096,1099000,300762000,2023-12-28T06:17:37.238804
LUXH,LuxUrban Hotels Inc.,5.97,0.61,11.38,580699,231131,219912000,2023-12-28T06:17:37.238804
BKKT,"Bakkt Holdings, Inc.",2.36,0.56,31.11,25836000,2638000,215774000,2023-12-28T06:17:37.238804
HOWL,"Werewolf Therapeutics, Inc.",3.89,0.36,10.2,172065,952060,140788000,2023-12-28T06:17:37.238804
NGENF,NervGen Pharma Corp.,2.1,0.35,20.0,248814,43616,124963000,2023-12-28T06:17:37.238804
WRAP,"Wrap Technologies, Inc.",2.82,0.31,12.35,632411,269416,124684000,2023-12-28T06:17:37.238804
MFH,Mercurity Fintech Holding Inc.,2.43,0.34,16.27,37683,137532,113112000,2023-12-28T06:17:37.238804
DGHI,Digihost Technology Inc.,2.5,0.41,19.62,1638000,144378,72216000,2023-12-28T06:17:37.238804
MIGI,"Mawson Infrastructure Group, Inc.",4.31,1.36,46.1,4558000,424603,71739000,2023-12-28T06:17:37.238804
PPSI,"Pioneer Power Solutions, Inc.",7.01,1.17,20.03,527493,55319,69609000,2023-12-28T06:17:37.238804
GREE,Greenidge Generation Holdings Inc.,8.37,1.73,26.05,3926000,244970,61607000,2023-12-28T06:17:37.238804
ANY,Sphere 3D Corp.,4.01,0.95,31.05,6868000,1690000,57565000,2023-12-28T06:17:37.238804
NSPR,"InspireMD, Inc.",2.62,0.31,13.42,234515,31163,56460000,2023-12-28T06:17:37.238804
ABTS,Abits Group Inc.,1.29,0.28,27.72,288349,28668,45866000,2023-12-28T06:17:37.238804
SOS,SOS Limited,6.75,1.12,19.89,843337,134419,43069000,2023-12-28T06:17:37.238804
XPON,Expion360 Inc.,5.45,0.56,11.45,29585,27880,37663000,2023-12-28T06:17:37.238804
NCTY,The9 Limited,9.3,1.25,15.53,297018,53389,37533000,2023-12-28T06:17:37.238804
BTCS,BTCS Inc.,2.24,0.72,47.37,3063000,122724,32196000,2023-12-28T06:17:37.238804
ITRM,Iterum Therapeutics plc,1.93,0.195,11.24,310806,149222,25930000,2023-12-28T06:17:37.238804
FTFT,Future FinTech Group Inc.,1.6,0.4,33.33,448168,58136,23912000,2023-12-28T06:17:37.238804
APTO,Aptose Biosciences Inc.,2.56,0.255,11.06,134582,50809,20332000,2023-12-28T06:17:37.238804
SLGD,Scott's Liquid Gold-Inc.,1.0395,0.2041,24.42,312445,19270,13520000,2023-12-28T06:17:37.238804
PROP,Prairie Operating Co. Common Stock,9.49,0.89,10.35,25734,29848,0,2023-12-28T06:17:37.238804
EBFI,ECO BRIGHT FUTURE INC,1.1675,0.1535,15.14,36294,12267,0,2023-12-28T06:17:37.238804
